0,18.0
0,31.0
0,25.0
0,31.0
0,13.0
0,30.0
0,31.0
0,27.0
0,37.0
0,36.0
0,24.0
0,31.0
0,33.0
0,31.0
0,28.0
0,31.0
0,25.0
0,22.0
0,19.0
0,23.0
0,19.0
0,24.0
0,19.0
0,28.0
0,9.0
1,39.0
1,40.0
1,31.0
1,31.0
1,22.0
1,30.0
1,31.0
1,24.0
1,28.0
1,34.0
1,13.0
1,21.0
1,14.0
1,33.0
1,28.0
1,27.0
1,32.0
1,25.0
1,41.0
1,29.0
1,28.0
1,27.0
1,20.0
1,31.0
1,18.0
2,37.0
2,16.0
2,26.0
2,26.0
2,27.0
2,27.0
2,36.0
2,34.0
2,24.0
2,23.0
2,20.0
2,39.0
2,37.0
2,10.0
2,26.0
2,24.0
2,32.0
2,29.0
2,15.0
2,38.0
2,25.0
2,19.0
2,27.0
2,26.0
2,29.0
3,36.0
3,26.0
3,30.0
3,43.0
3,32.0
3,41.0
3,27.0
3,27.0
3,21.0
3,26.0
3,23.0
3,31.0
3,29.0
3,35.0
3,18.0
3,27.0
3,32.0
3,19.0
3,31.0
3,16.0
3,33.0
3,24.0
3,29.0
3,21.0
3,26.0
4,26.0
4,23.0
4,25.0
4,42.0
4,33.0
4,22.0
4,19.0
4,26.0
4,27.0
4,34.0
4,40.0
4,26.0
4,42.0
4,37.0
4,34.0
4,26.0
4,32.0
4,30.0
4,23.0
4,34.0
4,17.0
4,26.0
4,34.0
4,33.0
4,25.0
5,40.0
5,36.0
5,39.0
5,29.0
5,43.0
5,30.0
5,36.0
5,44.0
5,35.0
5,28.0
5,29.0
5,33.0
5,23.0
5,35.0
5,26.0
5,19.0
5,25.0
5,25.0
5,37.0
5,21.0
5,23.0
5,37.0
5,40.0
5,29.0
5,27.0
6,19.0
6,31.0
6,28.0
6,38.0
6,36.0
6,28.0
6,36.0
6,26.0
6,30.0
6,29.0
6,24.0
6,34.0
6,22.0
6,28.0
6,18.0
6,31.0
6,34.0
6,33.0
6,36.0
6,31.0
6,33.0
6,32.0
6,32.0
6,37.0
6,22.0
7,47.0
7,33.0
7,31.0
7,28.0
7,44.0
7,31.0
7,31.0
7,44.0
7,30.0
7,41.0
7,38.0
7,20.0
7,21.0
7,27.0
7,39.0
7,34.0
7,27.0
7,16.0
7,19.0
7,38.0
7,26.0
7,25.0
7,29.0
7,29.0
7,23.0
8,33.0
8,36.0
8,21.0
8,27.0
8,35.0
8,42.0
8,35.0
8,35.0
8,32.0
8,38.0
8,18.0
8,32.0
8,40.0
8,28.0
8,19.0
8,30.0
8,23.0
8,36.0
8,37.0
8,34.0
8,46.0
8,25.0
8,37.0
8,33.0
