gen,score,count
0,22.0,1
0,23.0,2
0,24.0,1
0,25.0,2
0,26.0,1
0,29.0,2
0,30.0,1
0,31.0,2
0,32.0,4
0,33.0,1
0,34.0,2
0,35.0,3
0,37.0,2
0,38.0,1
1,22.0,1
1,25.0,1
1,27.0,3
1,28.0,2
1,29.0,1
1,30.0,2
1,31.0,1
1,33.0,5
1,35.0,1
1,36.0,1
1,38.0,1
1,39.0,1
1,40.0,3
1,42.0,1
1,43.0,1
2,26.0,2
2,27.0,1
2,30.0,1
2,31.0,1
2,32.0,1
2,33.0,1
2,34.0,1
2,35.0,2
2,37.0,2
2,38.0,3
2,39.0,1
2,40.0,1
2,41.0,4
2,42.0,1
2,44.0,1
2,45.0,1
2,47.0,1
3,21.0,1
3,22.0,1
3,23.0,1
3,25.0,1
3,27.0,1
3,28.0,1
3,31.0,2
3,32.0,1
3,33.0,1
3,34.0,2
3,35.0,1
3,36.0,1
3,38.0,4
3,39.0,2
3,40.0,2
3,41.0,1
3,44.0,1
3,46.0,1
4,23.0,2
4,27.0,3
4,30.0,1
4,33.0,1
4,34.0,1
4,35.0,5
4,38.0,3
4,39.0,1
4,41.0,1
4,42.0,1
4,43.0,3
4,45.0,2
4,46.0,1
5,23.0,1
5,24.0,1
5,28.0,1
5,29.0,1
5,30.0,3
5,31.0,1
5,34.0,1
5,38.0,1
5,40.0,3
5,41.0,2
5,42.0,3
5,43.0,3
5,44.0,1
5,48.0,2
5,57.0,1
6,27.0,1
6,28.0,3
6,29.0,1
6,32.0,1
6,36.0,1
6,37.0,1
6,38.0,2
6,39.0,2
6,40.0,2
6,41.0,3
6,42.0,2
6,43.0,3
6,49.0,1
6,51.0,1
6,57.0,1
7,25.0,1
7,26.0,1
7,33.0,1
7,34.0,3
7,35.0,1
7,37.0,2
7,38.0,1
7,39.0,1
7,40.0,3
7,41.0,1
7,42.0,1
7,43.0,2
7,44.0,1
7,46.0,1
7,49.0,2
7,50.0,3
8,26.0,1
8,27.0,1
8,29.0,1
8,30.0,1
8,34.0,1
8,36.0,1
8,37.0,2
8,40.0,2
8,41.0,2
8,42.0,2
8,44.0,1
8,45.0,1
8,46.0,2
8,48.0,1
8,50.0,1
8,51.0,3
8,52.0,1
8,62.0,1
9,26.0,1
9,29.0,1
9,36.0,2
9,37.0,1
9,38.0,4
9,39.0,2
9,41.0,2
9,42.0,2
9,43.0,1
9,45.0,3
9,46.0,1
