gen,score,count
0,14.0,1
0,15.0,2
0,17.0,2
0,18.0,2
0,19.0,3
0,20.0,1
0,21.0,1
0,24.0,2
0,27.0,1
0,30.0,2
0,32.0,2
0,33.0,1
0,35.0,2
0,36.0,1
0,39.0,1
0,55.0,1
1,18.0,1
1,19.0,1
1,22.0,1
1,23.0,2
1,24.0,1
1,25.0,1
1,26.0,2
1,27.0,2
1,28.0,1
1,29.0,4
1,32.0,1
1,33.0,2
1,34.0,1
1,37.0,2
1,38.0,1
1,40.0,1
1,47.0,1
2,12.0,1
2,20.0,1
2,23.0,2
2,24.0,1
2,25.0,1
2,26.0,4
2,27.0,1
2,28.0,1
2,29.0,1
2,30.0,1
2,32.0,3
2,34.0,2
2,35.0,1
2,36.0,2
2,37.0,1
2,38.0,1
2,44.0,1
3,17.0,1
3,18.0,1
3,19.0,2
3,24.0,1
3,26.0,2
3,27.0,3
3,28.0,2
3,29.0,2
3,30.0,3
3,33.0,1
3,35.0,2
3,37.0,1
3,39.0,1
3,40.0,1
3,43.0,1
3,44.0,1
4,15.0,1
4,22.0,2
4,23.0,1
4,26.0,1
4,27.0,2
4,29.0,2
4,30.0,2
4,34.0,3
4,35.0,2
4,37.0,3
4,38.0,1
4,39.0,2
4,42.0,1
4,45.0,1
4,46.0,1
5,21.0,2
5,22.0,1
5,23.0,1
5,24.0,1
5,25.0,1
5,26.0,1
5,27.0,3
5,28.0,3
5,29.0,1
5,30.0,1
5,32.0,2
5,33.0,1
5,34.0,1
5,35.0,2
5,36.0,3
5,43.0,1
6,18.0,1
6,22.0,1
6,26.0,2
6,27.0,1
6,28.0,2
6,29.0,1
6,30.0,1
6,31.0,2
6,32.0,2
6,33.0,1
6,34.0,3
6,37.0,2
6,38.0,1
6,40.0,3
6,43.0,1
6,48.0,1
7,24.0,1
7,25.0,3
7,26.0,1
7,27.0,1
7,28.0,1
7,30.0,1
7,31.0,4
7,32.0,3
7,33.0,2
7,35.0,2
7,37.0,1
7,39.0,1
7,40.0,2
7,42.0,1
7,46.0,1
8,18.0,1
8,20.0,1
8,26.0,1
8,27.0,2
8,28.0,1
8,29.0,5
8,31.0,1
8,32.0,2
8,33.0,1
8,34.0,1
8,36.0,5
8,37.0,1
8,39.0,1
8,42.0,1
8,45.0,1
9,24.0,1
9,26.0,1
9,27.0,1
9,29.0,2
9,30.0,1
9,31.0,2
9,32.0,3
9,33.0,1
9,35.0,2
9,36.0,1
9,37.0,1
9,38.0,1
9,39.0,3
9,40.0,1
9,41.0,1
9,45.0,1
9,46.0,1
9,47.0,1
10,19.0,1
10,21.0,1
10,23.0,2
10,24.0,2
10,28.0,1
10,29.0,1
10,30.0,1
10,31.0,2
10,33.0,2
10,35.0,1
10,37.0,1
10,38.0,2
10,39.0,1
10,40.0,3
10,41.0,1
10,42.0,1
10,43.0,1
10,51.0,1
11,22.0,1
11,24.0,2
11,27.0,2
11,28.0,1
11,33.0,1
11,34.0,1
11,35.0,2
11,37.0,4
11,38.0,3
11,39.0,1
11,41.0,2
11,42.0,1
11,44.0,1
11,46.0,1
11,52.0,1
11,55.0,1
12,23.0,1
12,24.0,1
12,27.0,2
12,28.0,2
12,29.0,1
12,30.0,1
12,32.0,3
12,33.0,1
12,36.0,3
12,38.0,4
12,40.0,1
12,41.0,3
12,42.0,2
13,24.0,1
13,27.0,1
13,28.0,1
13,31.0,2
13,32.0,1
13,34.0,2
13,35.0,3
13,36.0,3
13,37.0,3
13,38.0,1
13,40.0,2
13,41.0,1
13,42.0,1
13,43.0,2
13,51.0,1
14,23.0,1
14,24.0,1
14,28.0,1
14,29.0,1
14,30.0,2
14,34.0,1
14,35.0,1
14,36.0,4
14,37.0,5
14,38.0,1
14,39.0,1
14,40.0,1
14,44.0,1
14,45.0,1
14,48.0,1
14,51.0,1
14,53.0,1
15,28.0,2
15,30.0,1
15,31.0,2
15,32.0,1
15,34.0,1
15,35.0,3
15,36.0,1
15,37.0,2
15,39.0,2
15,40.0,2
15,41.0,1
15,42.0,1
15,43.0,1
15,44.0,1
15,47.0,2
15,52.0,2
16,25.0,1
16,30.0,1
16,31.0,1
16,36.0,1
16,37.0,2
16,38.0,3
16,39.0,2
16,40.0,1
16,41.0,1
16,42.0,3
16,43.0,1
16,44.0,1
16,45.0,2
16,46.0,2
16,47.0,2
16,52.0,1
17,27.0,1
17,28.0,1
17,30.0,1
17,31.0,1
17,32.0,2
17,33.0,1
17,34.0,1
17,35.0,1
17,37.0,1
17,38.0,2
17,39.0,2
17,40.0,1
17,41.0,2
17,42.0,2
17,43.0,1
17,44.0,2
17,47.0,2
17,55.0,1
18,26.0,1
18,31.0,1
18,32.0,1
18,33.0,1
18,34.0,3
18,38.0,3
18,39.0,3
18,40.0,3
18,41.0,1
18,42.0,1
18,43.0,3
18,44.0,2
18,47.0,2
19,28.0,2
19,29.0,1
19,30.0,2
19,31.0,2
19,32.0,1
19,33.0,2
19,34.0,1
19,35.0,1
19,37.0,2
19,38.0,1
19,41.0,1
19,42.0,1
19,43.0,2
19,44.0,1
19,45.0,1
19,46.0,1
19,47.0,2
19,61.0,1
20,28.0,1
20,29.0,1
20,32.0,5
20,33.0,1
20,35.0,1
20,36.0,2
20,37.0,2
20,38.0,1
20,39.0,2
20,40.0,2
20,42.0,1
20,43.0,3
20,44.0,1
20,53.0,2
21,25.0,1
21,26.0,1
21,27.0,1
21,32.0,1
21,34.0,2
21,36.0,2
21,37.0,1
21,38.0,2
21,40.0,2
21,41.0,2
21,42.0,2
21,43.0,1
21,44.0,2
21,46.0,1
21,47.0,2
21,49.0,2
22,28.0,1
22,29.0,1
22,31.0,1
22,32.0,2
22,34.0,2
22,35.0,2
22,36.0,1
22,37.0,2
22,38.0,1
22,41.0,3
22,42.0,1
22,43.0,1
22,44.0,1
22,45.0,1
22,46.0,2
22,47.0,1
22,50.0,1
22,52.0,1
23,25.0,1
23,26.0,1
23,31.0,1
23,32.0,1
23,35.0,2
23,37.0,1
23,38.0,1
23,39.0,2
23,40.0,2
23,41.0,3
23,42.0,1
23,43.0,4
23,44.0,1
23,46.0,1
23,50.0,1
23,52.0,1
23,55.0,1
24,29.0,2
24,30.0,1
24,34.0,1
24,36.0,1
24,37.0,3
24,38.0,3
24,40.0,3
24,41.0,1
24,42.0,3
24,45.0,2
24,46.0,1
24,47.0,3
24,48.0,1
25,28.0,1
25,32.0,1
25,33.0,2
25,34.0,2
25,35.0,1
25,36.0,2
25,38.0,1
25,39.0,2
25,40.0,2
25,41.0,1
25,42.0,1
25,43.0,2
25,45.0,1
25,46.0,2
25,48.0,1
25,49.0,1
25,51.0,1
25,53.0,1
26,23.0,1
26,32.0,1
26,33.0,1
26,36.0,3
26,37.0,2
26,38.0,1
26,39.0,3
26,40.0,5
26,41.0,3
26,42.0,1
26,44.0,2
26,48.0,1
26,56.0,1
27,27.0,2
27,32.0,2
27,33.0,1
27,36.0,3
27,38.0,1
27,39.0,1
27,40.0,1
27,42.0,5
27,44.0,2
27,45.0,1
27,47.0,2
27,50.0,2
27,55.0,1
27,57.0,1
28,26.0,1
28,33.0,1
28,35.0,1
28,36.0,3
28,37.0,1
28,39.0,1
28,40.0,1
28,41.0,2
28,43.0,2
28,44.0,2
28,45.0,1
28,46.0,1
28,47.0,2
28,48.0,4
28,50.0,1
28,55.0,1
29,30.0,1
29,34.0,2
29,35.0,2
29,38.0,2
29,39.0,2
29,40.0,2
29,42.0,1
29,43.0,1
29,45.0,3
29,46.0,1
29,47.0,1
29,48.0,1
29,49.0,2
29,52.0,1
29,53.0,1
29,54.0,1
29,62.0,1
30,25.0,1
30,29.0,1
30,31.0,1
30,32.0,1
30,33.0,1
30,34.0,3
