gen,score,count
0,12.0,1
0,15.0,1
0,23.0,1
0,24.0,3
0,25.0,1
0,26.0,1
0,27.0,2
0,28.0,2
0,29.0,2
0,30.0,2
0,31.0,1
0,33.0,1
0,35.0,1
0,36.0,1
0,39.0,3
0,42.0,1
0,44.0,1
1,22.0,1
1,24.0,3
1,25.0,1
1,26.0,1
1,27.0,1
1,28.0,2
1,31.0,2
1,32.0,4
1,33.0,2
1,34.0,1
1,35.0,2
1,37.0,1
1,38.0,2
1,48.0,1
1,53.0,1
2,23.0,1
2,24.0,1
2,26.0,1
2,29.0,1
2,30.0,2
2,33.0,4
2,34.0,1
2,35.0,2
2,36.0,2
2,37.0,1
2,38.0,2
2,39.0,2
2,40.0,3
2,49.0,1
2,54.0,1
3,19.0,1
3,27.0,1
3,31.0,1
3,32.0,2
3,34.0,1
3,36.0,4
3,37.0,1
3,38.0,1
3,40.0,1
3,41.0,1
3,42.0,2
3,43.0,2
3,44.0,2
3,45.0,1
3,47.0,1
3,48.0,2
3,51.0,1
4,26.0,1
4,28.0,1
4,29.0,1
4,30.0,1
4,32.0,3
4,33.0,1
4,34.0,2
4,35.0,2
4,36.0,1
4,37.0,1
4,38.0,1
4,41.0,1
4,42.0,2
4,44.0,2
4,46.0,1
4,47.0,1
4,48.0,2
4,50.0,1
5,28.0,3
5,29.0,2
5,30.0,1
5,31.0,1
5,32.0,2
5,35.0,2
5,36.0,3
5,37.0,1
5,38.0,1
5,39.0,1
5,40.0,1
5,41.0,1
5,42.0,1
5,43.0,2
5,44.0,1
5,45.0,2
6,25.0,1
6,32.0,3
6,33.0,3
6,36.0,2
6,37.0,1
6,38.0,2
6,39.0,2
6,40.0,1
6,41.0,2
6,42.0,3
6,43.0,1
6,44.0,1
6,45.0,1
6,48.0,1
6,50.0,1
7,30.0,2
7,31.0,2
7,32.0,3
7,33.0,1
7,34.0,1
7,35.0,2
7,36.0,2
7,37.0,1
7,39.0,2
7,40.0,2
7,41.0,1
7,42.0,3
7,46.0,2
7,50.0,1
8,26.0,1
8,27.0,2
8,34.0,4
8,35.0,1
8,36.0,2
8,37.0,2
8,38.0,1
8,40.0,1
8,41.0,1
8,43.0,3
8,45.0,1
8,46.0,1
8,49.0,2
8,50.0,1
8,52.0,1
8,56.0,1
9,23.0,1
9,31.0,2
9,33.0,2
9,36.0,1
9,37.0,1
9,38.0,1
9,39.0,1
9,40.0,3
9,41.0,1
9,42.0,5
9,43.0,2
9,44.0,1
9,46.0,1
9,47.0,2
9,53.0,1
10,27.0,1
10,28.0,1
10,29.0,1
10,31.0,1
10,32.0,1
10,33.0,1
10,34.0,2
10,35.0,1
10,36.0,2
10,37.0,2
10,40.0,3
10,41.0,2
10,43.0,2
10,44.0,1
10,45.0,1
10,46.0,1
10,47.0,2
11,25.0,1
11,30.0,1
11,31.0,2
11,32.0,2
11,33.0,1
11,34.0,2
11,35.0,4
11,36.0,1
11,39.0,1
11,40.0,1
11,41.0,1
11,42.0,1
11,43.0,2
11,45.0,1
11,47.0,2
11,52.0,2
12,25.0,1
12,29.0,1
12,30.0,2
12,34.0,1
12,35.0,2
12,36.0,2
12,37.0,1
12,38.0,5
12,39.0,2
12,40.0,1
12,41.0,2
12,42.0,2
12,43.0,1
12,44.0,1
12,45.0,1
13,24.0,1
13,31.0,2
13,33.0,1
13,34.0,2
13,35.0,2
13,36.0,2
13,37.0,2
13,38.0,3
13,41.0,2
13,43.0,1
13,44.0,3
13,47.0,2
13,48.0,1
13,50.0,1
14,24.0,1
14,32.0,2
14,35.0,1
14,36.0,1
14,37.0,1
14,38.0,2
14,39.0,4
14,40.0,1
14,41.0,2
14,42.0,2
14,43.0,3
14,46.0,3
14,48.0,1
14,56.0,1
15,23.0,1
15,29.0,1
15,31.0,1
15,32.0,1
15,33.0,1
15,35.0,1
15,36.0,1
15,37.0,1
15,38.0,2
15,40.0,1
15,41.0,3
15,44.0,5
15,47.0,1
15,48.0,3
15,49.0,1
15,53.0,1
16,28.0,1
16,32.0,1
16,33.0,1
16,34.0,1
16,35.0,1
16,36.0,2
16,37.0,1
16,38.0,1
16,39.0,2
16,41.0,1
16,42.0,1
16,43.0,1
16,44.0,2
16,45.0,2
16,46.0,3
16,47.0,1
16,48.0,1
16,52.0,1
16,53.0,1
17,31.0,3
17,33.0,1
17,35.0,1
17,36.0,2
17,38.0,1
17,39.0,2
17,40.0,1
17,41.0,1
17,42.0,1
17,43.0,1
17,44.0,1
17,45.0,3
17,46.0,1
17,48.0,1
17,49.0,1
17,51.0,1
17,52.0,1
17,53.0,1
17,56.0,1
18,20.0,1
18,24.0,1
18,28.0,1
18,30.0,1
18,33.0,3
18,36.0,1
18,38.0,1
18,39.0,2
18,41.0,2
18,42.0,2
18,43.0,2
18,44.0,2
18,45.0,1
18,48.0,1
18,49.0,1
18,52.0,1
18,54.0,1
18,55.0,1
19,23.0,1
19,28.0,1
19,30.0,1
19,31.0,1
19,37.0,1
19,38.0,2
19,39.0,1
19,40.0,3
19,41.0,2
19,43.0,4
19,44.0,3
19,45.0,2
19,47.0,1
19,51.0,1
19,54.0,1
20,31.0,2
20,32.0,2
20,34.0,1
20,37.0,3
20,39.0,1
20,40.0,1
20,41.0,1
20,42.0,1
20,43.0,1
20,44.0,2
20,45.0,1
20,47.0,1
20,48.0,1
20,49.0,3
20,50.0,1
20,52.0,1
20,53.0,1
20,57.0,1
21,25.0,1
21,32.0,1
21,35.0,2
21,36.0,1
21,39.0,2
21,40.0,1
21,42.0,2
21,43.0,1
21,44.0,1
21,45.0,1
21,46.0,3
21,47.0,2
21,48.0,1
21,52.0,3
21,53.0,1
21,55.0,1
21,56.0,1
22,24.0,1
22,30.0,1
22,34.0,2
22,38.0,1
22,39.0,4
22,40.0,1
22,41.0,1
22,43.0,1
22,44.0,2
22,45.0,4
22,49.0,2
22,51.0,1
22,52.0,2
22,53.0,1
22,58.0,1
23,25.0,1
23,32.0,2
23,36.0,1
23,37.0,3
23,38.0,1
23,39.0,1
23,40.0,2
23,41.0,2
23,43.0,2
23,45.0,1
23,46.0,1
23,47.0,1
23,48.0,3
23,51.0,2
23,52.0,1
23,54.0,1
24,29.0,1
24,31.0,1
24,34.0,3
24,36.0,1
24,37.0,1
24,38.0,4
24,39.0,2
24,42.0,1
24,44.0,2
24,45.0,1
24,46.0,1
24,48.0,1
24,49.0,2
24,50.0,2
24,56.0,1
24,62.0,1
25,32.0,1
25,34.0,1
25,36.0,1
25,37.0,1
25,39.0,3
25,40.0,1
25,41.0,1
25,42.0,2
25,43.0,1
25,45.0,1
25,46.0,1
25,47.0,3
25,49.0,2
25,50.0,1
25,51.0,1
25,52.0,2
25,53.0,1
25,56.0,1
26,32.0,1
26,33.0,1
26,34.0,1
26,36.0,2
26,39.0,2
26,41.0,2
26,42.0,5
26,43.0,2
26,45.0,1
26,46.0,3
26,48.0,1
26,50.0,1
26,54.0,2
26,57.0,1
27,38.0,1
27,39.0,3
27,40.0,3
27,41.0,1
27,42.0,3
27,44.0,2
27,45.0,3
27,47.0,1
27,48.0,2
27,49.0,1
27,51.0,3
27,54.0,1
27,58.0,1
28,33.0,2
28,34.0,1
28,36.0,1
28,37.0,1
28,39.0,1
28,41.0,2
28,42.0,1
28,43.0,1
28,44.0,1
28,45.0,2
28,47.0,1
28,49.0,3
28,50.0,2
28,51.0,1
28,53.0,2
28,54.0,1
28,56.0,1
28,57.0,1
29,37.0,1
29,38.0,1
29,40.0,2
29,42.0,2
29,43.0,2
29,44.0,2
29,46.0,1
29,47.0,3
29,48.0,1
29,49.0,2
29,50.0,3
29,51.0,2
29,52.0,1
29,53.0,1
29,60.0,1
30,33.0,1
30,34.0,1
30,35.0,1
30,40.0,2
30,41.0,1
30,42.0,2
30,43.0,3
30,44.0,2
30,46.0,1
30,50.0,3
30,51.0,1
30,52.0,1
30,54.0,2
30,55.0,2
30,57.0,1
30,59.0,1
31,29.0,1
31,36.0,1
31,39.0,1
31,41.0,2
31,42.0,1
31,43.0,2
31,44.0,1
31,45.0,2
31,46.0,4
31,47.0,2
31,48.0,5
31,51.0,2
