gen,score,count
0,18.0,1
0,19.0,1
0,20.0,1
0,21.0,2
0,22.0,1
0,24.0,3
0,25.0,4
0,26.0,2
0,27.0,1
0,29.0,2
0,30.0,4
0,34.0,1
0,41.0,1
0,47.0,1
1,17.0,1
1,20.0,1
1,22.0,1
1,23.0,2
1,24.0,1
1,25.0,2
1,27.0,2
1,28.0,1
1,29.0,4
1,30.0,1
1,32.0,2
1,33.0,2
1,34.0,1
1,35.0,2
1,36.0,1
1,40.0,1
2,14.0,1
2,18.0,1
2,21.0,1
2,24.0,3
2,25.0,1
2,26.0,1
2,27.0,1
2,28.0,3
2,30.0,3
2,31.0,1
2,32.0,3
2,33.0,1
2,34.0,1
2,37.0,1
2,40.0,1
2,41.0,1
2,44.0,1
3,23.0,2
3,26.0,2
3,27.0,1
3,28.0,2
3,29.0,1
3,30.0,2
3,31.0,4
3,32.0,1
3,33.0,2
3,34.0,1
3,35.0,1
3,36.0,1
3,37.0,1
3,38.0,2
3,39.0,1
3,47.0,1
4,21.0,1
4,26.0,3
4,27.0,2
4,29.0,1
4,30.0,3
4,31.0,2
4,32.0,3
4,33.0,2
4,34.0,1
4,36.0,1
4,37.0,1
4,39.0,1
4,40.0,1
4,43.0,1
4,44.0,1
4,48.0,1
5,24.0,2
5,25.0,1
5,27.0,2
5,28.0,1
5,30.0,1
5,31.0,2
5,32.0,1
5,33.0,2
5,34.0,1
5,35.0,1
5,36.0,2
5,38.0,1
5,39.0,2
5,40.0,1
5,43.0,3
5,44.0,1
5,49.0,1
6,29.0,3
6,30.0,1
6,31.0,1
6,33.0,3
6,35.0,2
6,37.0,2
6,38.0,2
6,39.0,2
6,41.0,1
6,42.0,1
6,43.0,2
6,44.0,1
6,45.0,2
6,46.0,1
6,48.0,1
7,27.0,1
7,28.0,1
7,30.0,1
7,31.0,1
7,32.0,1
7,33.0,1
7,34.0,1
7,36.0,1
7,37.0,2
7,38.0,2
7,40.0,3
7,43.0,1
7,44.0,3
7,45.0,1
7,46.0,1
7,48.0,1
7,49.0,1
7,51.0,2
8,30.0,2
8,31.0,1
8,36.0,1
8,37.0,1
8,38.0,1
8,39.0,2
8,41.0,1
8,42.0,3
8,43.0,3
8,44.0,1
8,45.0,1
8,46.0,1
8,47.0,2
8,48.0,1
8,49.0,2
8,50.0,1
