gen,score,count
9,20.0,1
9,22.0,1
9,26.0,2
9,27.0,2
9,28.0,2
9,29.0,1
9,30.0,1
9,31.0,3
9,32.0,1
9,34.0,2
9,35.0,3
9,40.0,3
9,44.0,1
9,46.0,1
10,25.0,2
10,26.0,2
10,27.0,2
10,29.0,1
10,31.0,4
10,32.0,1
10,33.0,1
10,35.0,2
10,36.0,1
10,37.0,1
10,38.0,2
10,40.0,2
10,41.0,2
10,45.0,1
10,46.0,1
11,15.0,1
11,16.0,1
11,17.0,1
11,25.0,1
11,26.0,2
11,27.0,1
11,34.0,4
11,35.0,2
11,38.0,3
11,39.0,2
11,41.0,2
11,43.0,3
11,46.0,1
11,49.0,1
12,22.0,1
12,24.0,1
12,25.0,1
12,26.0,1
12,28.0,1
12,29.0,2
12,30.0,1
12,32.0,3
12,35.0,3
12,37.0,3
12,38.0,1
12,39.0,1
12,40.0,2
12,42.0,1
12,43.0,1
12,45.0,1
12,46.0,1
13,23.0,1
13,25.0,1
13,26.0,1
13,29.0,3
13,30.0,2
13,31.0,4
13,33.0,4
13,36.0,1
13,37.0,1
13,40.0,2
13,41.0,1
13,43.0,1
13,44.0,2
13,55.0,1
14,26.0,1
14,27.0,2
14,29.0,1
14,31.0,2
14,32.0,2
14,33.0,2
14,35.0,1
14,36.0,2
14,37.0,2
14,38.0,1
14,39.0,1
14,41.0,1
14,42.0,1
14,43.0,3
14,46.0,1
14,47.0,1
14,48.0,1
15,29.0,3
15,30.0,1
15,31.0,1
15,32.0,1
15,33.0,2
15,34.0,1
15,35.0,2
15,37.0,5
15,38.0,1
15,39.0,1
15,40.0,1
15,41.0,2
15,42.0,1
15,46.0,1
15,48.0,1
15,49.0,1
16,22.0,1
16,24.0,1
16,28.0,1
16,30.0,1
16,31.0,1
16,33.0,3
16,34.0,1
16,35.0,2
16,37.0,3
16,38.0,1
16,40.0,1
16,42.0,1
16,43.0,1
16,45.0,1
16,46.0,2
16,47.0,2
16,48.0,1
16,51.0,1
17,20.0,1
17,23.0,1
17,26.0,1
17,27.0,2
17,28.0,1
17,31.0,1
17,32.0,1
17,33.0,1
17,34.0,1
17,37.0,2
17,39.0,1
17,40.0,1
17,41.0,2
17,42.0,2
17,44.0,1
17,45.0,1
17,46.0,1
17,47.0,1
17,48.0,1
17,49.0,1
17,57.0,1
18,23.0,1
18,28.0,2
18,29.0,1
18,30.0,3
18,32.0,3
18,33.0,1
18,34.0,1
18,35.0,1
18,36.0,1
18,37.0,3
18,38.0,1
18,40.0,1
18,42.0,1
18,44.0,1
18,48.0,1
18,51.0,1
18,53.0,1
18,54.0,1
19,17.0,1
19,23.0,1
19,29.0,1
19,30.0,1
19,31.0,1
19,32.0,1
19,35.0,1
19,37.0,1
19,38.0,1
19,39.0,3
19,40.0,2
19,42.0,3
19,43.0,2
19,44.0,1
19,47.0,1
19,48.0,1
19,51.0,1
19,53.0,1
19,55.0,1
20,25.0,1
20,29.0,3
20,30.0,2
20,32.0,1
20,34.0,2
20,37.0,2
20,38.0,2
20,39.0,1
20,41.0,1
20,42.0,2
20,43.0,1
20,44.0,1
20,45.0,2
20,47.0,1
20,50.0,1
20,51.0,1
20,53.0,1
21,26.0,1
21,30.0,1
21,33.0,1
21,34.0,1
21,35.0,1
21,36.0,2
21,37.0,3
21,39.0,1
21,40.0,3
21,41.0,5
21,43.0,2
21,47.0,1
21,49.0,2
21,52.0,1
22,29.0,1
22,30.0,1
22,31.0,1
22,33.0,2
22,35.0,1
22,36.0,2
22,37.0,4
22,38.0,3
22,39.0,1
22,40.0,1
22,41.0,1
22,42.0,2
22,43.0,3
22,45.0,1
22,53.0,1
23,32.0,1
23,33.0,1
23,34.0,3
23,36.0,1
23,37.0,4
23,38.0,1
23,39.0,2
23,40.0,1
23,42.0,3
23,44.0,1
23,45.0,1
23,46.0,1
23,47.0,2
23,50.0,1
23,53.0,1
23,58.0,1
24,28.0,2
24,32.0,2
24,35.0,1
24,37.0,3
24,39.0,3
24,40.0,2
24,41.0,3
24,42.0,1
24,43.0,2
24,44.0,2
24,46.0,1
24,47.0,1
24,50.0,1
24,51.0,1
25,27.0,1
25,29.0,1
25,30.0,2
25,33.0,1
25,35.0,1
25,36.0,2
25,37.0,2
25,38.0,2
25,39.0,1
25,40.0,1
25,41.0,2
25,42.0,1
25,44.0,1
25,45.0,3
25,46.0,1
25,48.0,1
25,52.0,1
25,56.0,1
26,30.0,1
26,31.0,1
26,33.0,2
26,34.0,2
26,36.0,1
26,38.0,2
26,39.0,1
26,40.0,1
26,41.0,1
26,43.0,4
26,44.0,4
26,46.0,1
26,47.0,1
26,48.0,2
26,56.0,1
27,25.0,1
27,31.0,1
27,34.0,2
27,36.0,2
27,37.0,2
27,39.0,2
27,40.0,1
27,41.0,1
27,42.0,2
27,43.0,3
27,44.0,3
27,45.0,1
27,46.0,1
27,49.0,2
27,51.0,1
28,22.0,1
28,23.0,1
28,29.0,1
28,30.0,1
28,31.0,1
28,33.0,1
28,34.0,1
28,36.0,1
28,38.0,3
28,39.0,3
28,41.0,3
28,42.0,1
28,43.0,1
28,46.0,2
28,47.0,2
28,48.0,1
28,53.0,1
29,34.0,2
29,36.0,2
29,37.0,3
29,39.0,3
29,40.0,1
29,41.0,1
29,43.0,3
29,44.0,1
29,45.0,1
29,46.0,1
29,47.0,2
29,48.0,2
29,49.0,1
29,52.0,1
29,60.0,1
30,27.0,1
30,34.0,1
30,35.0,1
30,38.0,3
30,39.0,2
30,40.0,1
30,41.0,1
30,42.0,2
30,43.0,4
30,44.0,1
30,46.0,2
30,48.0,2
30,49.0,2
30,50.0,1
30,53.0,1
31,29.0,1
31,36.0,1
31,39.0,2
31,41.0,2
31,42.0,1
31,43.0,2
31,44.0,3
31,45.0,1
31,46.0,2
31,47.0,2
31,48.0,2
31,49.0,1
31,50.0,2
31,52.0,2
31,53.0,1
32,30.0,1
32,35.0,1
32,37.0,3
32,38.0,1
32,39.0,1
32,40.0,2
32,42.0,2
32,43.0,2
32,44.0,4
32,46.0,2
32,47.0,1
32,49.0,1
32,51.0,1
32,54.0,1
32,56.0,1
32,57.0,1
33,33.0,2
33,34.0,1
33,35.0,2
33,36.0,1
33,37.0,2
33,38.0,1
33,40.0,1
33,41.0,1
33,42.0,2
33,45.0,1
33,46.0,5
33,47.0,2
33,52.0,2
33,53.0,1
33,57.0,1
34,28.0,1
34,31.0,1
34,34.0,1
34,37.0,1
34,38.0,1
34,39.0,3
34,40.0,3
34,41.0,1
34,43.0,2
34,44.0,2
34,46.0,2
34,47.0,1
34,48.0,1
34,50.0,1
34,51.0,1
34,52.0,2
34,53.0,1
35,30.0,1
35,32.0,1
35,36.0,1
35,38.0,2
35,39.0,1
35,41.0,1
35,42.0,3
35,43.0,1
35,44.0,2
35,46.0,3
35,47.0,2
35,48.0,2
35,49.0,1
35,51.0,1
35,52.0,1
35,55.0,1
35,60.0,1
36,20.0,1
36,31.0,1
36,35.0,1
36,36.0,1
36,38.0,2
36,39.0,2
36,40.0,1
36,41.0,1
36,42.0,1
36,43.0,1
36,44.0,2
36,47.0,1
36,48.0,2
36,49.0,3
36,50.0,1
36,51.0,1
36,56.0,1
36,59.0,1
36,61.0,1
37,27.0,1
37,32.0,1
37,33.0,1
37,35.0,1
37,36.0,1
37,37.0,2
37,39.0,1
37,40.0,2
37,41.0,3
37,43.0,1
37,44.0,1
37,45.0,3
37,46.0,3
37,48.0,1
37,51.0,2
37,55.0,1
38,36.0,1
38,38.0,1
38,39.0,2
38,40.0,1
38,41.0,1
38,42.0,5
38,43.0,2
38,44.0,3
38,45.0,4
38,46.0,1
38,50.0,1
38,51.0,3
39,32.0,1
39,33.0,1
39,37.0,1
39,38.0,1
39,39.0,2
39,41.0,3
39,42.0,2
39,43.0,1
39,44.0,2
39,46.0,2
39,47.0,3
39,48.0,3
39,50.0,1
39,52.0,2
40,31.0,1
40,35.0,1
40,38.0,3
40,40.0,1
40,41.0,2
40,42.0,3
40,43.0,2
40,44.0,2
40,45.0,1
40,46.0,3
40,49.0,4
40,50.0,1
40,54.0,1
41,33.0,2
41,35.0,2
41,38.0,2
41,39.0,1
41,40.0,1
41,41.0,1
41,43.0,1
41,44.0,2
41,45.0,1
41,46.0,1
41,48.0,2
41,49.0,2
41,50.0,1
41,51.0,3
41,52.0,1
41,53.0,1
41,61.0,1
42,26.0,1
42,38.0,1
42,41.0,1
42,42.0,4
42,44.0,1
42,45.0,6
42,46.0,1
42,47.0,1
42,49.0,2
42,52.0,3
42,56.0,1
42,57.0,1
42,58.0,1
42,60.0,1
43,32.0,1
43,36.0,1
43,37.0,2
43,38.0,1
43,39.0,1
43,40.0,1
43,41.0,1
43,43.0,3
43,44.0,1
43,45.0,1
43,46.0,3
43,47.0,4
43,48.0,1
43,51.0,1
43,53.0,1
43,54.0,2
44,30.0,1
44,32.0,1
44,34.0,1
44,35.0,1
44,36.0,1
44,37.0,2
44,38.0,2
44,39.0,1
44,41.0,2
44,42.0,1
44,43.0,1
44,44.0,2
44,46.0,1
44,47.0,1
44,48.0,1
44,49.0,2
44,52.0,1
44,53.0,1
44,54.0,1
44,57.0,1
45,34.0,1
45,35.0,1
45,36.0,2
45,38.0,2
45,39.0,1
45,40.0,1
45,41.0,2
45,43.0,2
45,45.0,1
45,46.0,1
45,47.0,5
45,48.0,1
45,50.0,1
45,51.0,1
45,53.0,1
45,56.0,1
45,60.0,1
46,28.0,1
46,34.0,1
46,36.0,2
46,38.0,2
46,39.0,1
46,41.0,2
46,42.0,5
46,43.0,1
46,45.0,3
46,46.0,1
46,47.0,1
46,49.0,3
46,51.0,1
46,52.0,1
47,33.0,1
47,35.0,1
47,38.0,3
47,39.0,2
47,41.0,2
47,43.0,3
47,44.0,1
47,45.0,3
47,46.0,2
47,47.0,1
47,50.0,1
47,51.0,1
47,52.0,1
47,53.0,1
47,55.0,2
48,34.0,1
48,35.0,2
48,36.0,1
48,37.0,2
48,38.0,1
48,39.0,2
48,40.0,1
48,41.0,1
48,44.0,1
48,45.0,1
48,46.0,2
48,47.0,2
48,48.0,1
48,49.0,1
48,51.0,1
48,54.0,1
48,55.0,1
48,56.0,1
48,61.0,2
49,30.0,1
49,31.0,1
49,32.0,1
49,38.0,1
49,39.0,2
49,41.0,1
49,42.0,2
49,44.0,2
49,45.0,2
49,46.0,2
49,47.0,1
49,48.0,2
49,49.0,2
49,50.0,2
49,51.0,1
49,56.0,1
49,61.0,1
50,28.0,1
50,33.0,1
50,36.0,1
50,38.0,1
50,39.0,2
50,43.0,1
50,44.0,2
50,47.0,1
50,48.0,3
50,50.0,1
50,51.0,3
50,52.0,1
50,53.0,2
50,54.0,2
50,56.0,1
50,58.0,1
50,65.0,1
51,30.0,1
51,36.0,1
51,37.0,2
51,39.0,1
51,40.0,1
51,42.0,2
51,43.0,2
51,44.0,2
51,45.0,2
51,47.0,1
51,48.0,3
51,50.0,1
51,51.0,1
51,53.0,2
51,54.0,2
51,55.0,1
52,36.0,1
52,39.0,1
52,41.0,2
52,42.0,1
52,44.0,2
52,45.0,1
52,46.0,1
52,48.0,4
52,49.0,3
52,50.0,1
52,51.0,2
52,52.0,2
52,53.0,1
52,54.0,1
52,56.0,1
52,61.0,1
53,36.0,1
53,37.0,1
53,38.0,1
53,39.0,2
53,40.0,1
53,41.0,1
53,43.0,2
53,44.0,1
53,45.0,1
53,46.0,1
53,47.0,3
53,48.0,1
53,49.0,2
53,50.0,1
53,53.0,2
53,54.0,2
53,60.0,1
53,61.0,1
54,34.0,1
54,35.0,1
54,40.0,1
54,41.0,2
54,42.0,1
54,45.0,3
54,48.0,1
54,49.0,4
54,52.0,1
54,53.0,2
54,54.0,2
54,56.0,2
54,57.0,1
54,58.0,1
54,59.0,1
54,62.0,1
55,28.0,1
55,39.0,1
55,40.0,2
55,41.0,3
55,43.0,1
55,44.0,1
55,45.0,1
55,47.0,1
55,48.0,1
55,50.0,3
55,51.0,1
55,53.0,4
55,55.0,1
55,58.0,1
55,59.0,1
55,61.0,1
55,66.0,1
56,33.0,1
56,36.0,1
56,39.0,1
56,41.0,1
56,43.0,1
56,44.0,2
56,45.0,1
56,46.0,1
56,48.0,2
56,50.0,1
56,52.0,2
56,53.0,2
56,55.0,2
56,57.0,5
56,62.0,2
57,40.0,1
57,41.0,1
57,43.0,2
57,44.0,2
57,46.0,3
57,48.0,1
57,50.0,1
57,51.0,3
57,52.0,2
57,53.0,2
57,55.0,3
57,56.0,1
57,59.0,1
57,62.0,1
57,64.0,1
58,36.0,1
58,37.0,1
58,42.0,1
58,44.0,2
58,46.0,1
58,47.0,2
58,48.0,2
58,49.0,1
58,51.0,4
58,53.0,1
58,54.0,2
58,55.0,4
58,58.0,2
58,65.0,1
59,33.0,1
59,37.0,1
59,38.0,2
59,39.0,1
59,45.0,2
59,46.0,2
59,47.0,2
59,48.0,1
59,49.0,1
59,50.0,2
59,52.0,1
59,53.0,2
59,54.0,3
59,55.0,1
59,56.0,1
59,61.0,2
60,33.0,1
60,36.0,1
60,38.0,2
60,41.0,1
60,42.0,1
60,44.0,2
60,45.0,1
60,46.0,1
60,47.0,1
60,48.0,3
60,52.0,4
60,53.0,2
60,54.0,1
60,56.0,2
60,57.0,1
60,60.0,1
61,29.0,1
61,32.0,1
61,33.0,2
61,35.0,1
61,38.0,1
61,39.0,1
61,41.0,3
61,44.0,2
61,45.0,1
61,50.0,1
61,51.0,3
61,52.0,1
61,53.0,1
61,54.0,2
61,55.0,3
61,59.0,1
62,29.0,1
62,32.0,1
62,33.0,1
62,34.0,1
62,37.0,1
62,41.0,2
62,42.0,1
62,44.0,1
62,46.0,4
62,47.0,1
62,50.0,1
62,52.0,3
62,53.0,2
62,57.0,2
62,61.0,1
62,68.0,1
62,69.0,1
63,28.0,1
63,30.0,1
63,31.0,1
63,36.0,1
63,38.0,1
63,39.0,2
63,40.0,2
63,43.0,3
63,46.0,1
63,47.0,2
63,48.0,1
63,49.0,2
63,50.0,2
63,53.0,2
63,54.0,1
63,57.0,1
63,63.0,1
64,27.0,1
64,30.0,1
64,34.0,1
64,36.0,1
64,37.0,1
64,38.0,1
64,40.0,2
64,43.0,2
64,45.0,1
64,46.0,3
64,47.0,1
64,50.0,2
64,51.0,1
64,52.0,2
64,55.0,1
64,57.0,1
64,62.0,1
64,63.0,1
64,65.0,1
65,34.0,1
65,36.0,1
65,37.0,1
65,38.0,1
65,39.0,1
65,40.0,2
65,41.0,1
65,43.0,2
65,44.0,1
65,46.0,2
65,47.0,2
65,50.0,1
65,51.0,1
65,52.0,1
65,53.0,2
65,55.0,1
65,56.0,2
65,58.0,1
65,65.0,1
66,34.0,1
66,36.0,2
66,39.0,1
66,40.0,2
66,41.0,3
66,44.0,2
66,45.0,2
66,46.0,2
66,47.0,1
66,48.0,1
66,50.0,1
66,51.0,1
66,53.0,1
66,54.0,3
66,56.0,2
67,20.0,1
67,32.0,1
67,37.0,1
67,38.0,1
67,41.0,1
67,42.0,1
67,43.0,2
67,44.0,2
67,45.0,1
67,46.0,1
67,48.0,2
67,49.0,2
67,52.0,1
67,54.0,1
67,55.0,2
67,56.0,3
67,58.0,1
67,61.0,1
68,32.0,1
68,35.0,1
68,36.0,2
68,37.0,1
68,39.0,1
68,40.0,4
68,41.0,1
68,42.0,2
68,43.0,1
68,44.0,1
68,45.0,2
68,47.0,2
68,49.0,1
68,52.0,2
68,53.0,1
68,55.0,2
69,34.0,1
69,37.0,1
69,40.0,1
69,41.0,2
69,42.0,1
69,43.0,1
69,45.0,1
69,46.0,3
69,47.0,2
69,48.0,3
69,50.0,1
69,52.0,2
69,54.0,1
69,55.0,1
69,56.0,1
69,59.0,1
69,60.0,1
69,67.0,1
70,34.0,1
70,35.0,1
70,41.0,1
70,44.0,3
70,46.0,1
70,47.0,2
70,48.0,4
70,52.0,1
70,53.0,2
70,55.0,1
70,56.0,1
70,58.0,2
70,59.0,1
70,60.0,1
70,62.0,1
70,64.0,1
70,65.0,1
71,37.0,1
71,40.0,2
71,46.0,1
71,47.0,1
71,48.0,1
71,49.0,2
71,50.0,4
71,51.0,1
71,52.0,3
71,53.0,3
71,55.0,2
71,56.0,1
71,58.0,1
71,62.0,1
71,65.0,1
72,34.0,1
72,35.0,1
72,38.0,1
72,42.0,1
72,43.0,1
72,44.0,1
72,45.0,2
72,46.0,1
72,47.0,2
72,48.0,1
72,49.0,2
72,50.0,1
72,51.0,1
72,52.0,3
72,56.0,1
72,57.0,1
72,60.0,1
72,62.0,2
72,65.0,1
73,35.0,1
73,38.0,1
73,42.0,2
73,44.0,1
73,45.0,1
73,46.0,2
73,48.0,1
73,49.0,2
73,50.0,2
73,51.0,1
73,52.0,1
73,53.0,3
73,55.0,2
73,56.0,1
73,57.0,1
73,58.0,2
73,64.0,1
74,36.0,1
74,37.0,1
74,41.0,1
74,43.0,1
74,44.0,1
74,45.0,1
74,46.0,2
74,47.0,1
74,49.0,1
74,50.0,2
74,51.0,1
74,52.0,3
74,53.0,1
74,54.0,2
74,55.0,1
74,56.0,2
74,57.0,1
74,58.0,1
74,63.0,1
75,43.0,1
75,45.0,1
75,46.0,1
75,47.0,2
75,48.0,1
75,50.0,5
75,52.0,2
75,53.0,2
75,54.0,2
75,56.0,2
75,57.0,1
75,60.0,1
75,62.0,2
75,63.0,1
75,66.0,1
76,39.0,2
76,41.0,1
76,43.0,1
76,46.0,2
76,49.0,1
76,50.0,1
76,51.0,2
76,52.0,1
76,53.0,3
76,54.0,4
76,56.0,1
76,57.0,1
76,58.0,2
76,61.0,2
76,66.0,1
77,40.0,1
77,41.0,1
77,42.0,1
77,44.0,1
77,45.0,2
77,48.0,1
77,49.0,3
77,50.0,2
77,51.0,3
77,52.0,1
77,53.0,1
77,56.0,1
77,57.0,1
77,58.0,1
77,59.0,1
77,60.0,1
77,61.0,1
77,62.0,1
77,70.0,1
78,37.0,1
78,45.0,1
78,46.0,1
78,47.0,1
78,48.0,1
78,49.0,2
78,50.0,2
78,51.0,5
78,52.0,1
78,53.0,4
78,54.0,1
78,55.0,3
78,58.0,1
78,64.0,1
79,34.0,1
79,39.0,1
79,40.0,1
79,41.0,2
79,42.0,1
79,46.0,1
79,47.0,3
79,49.0,3
79,51.0,1
79,54.0,2
79,55.0,3
79,56.0,3
79,62.0,1
79,63.0,1
79,64.0,1
80,34.0,1
80,35.0,1
80,37.0,1
80,38.0,1
80,41.0,1
80,42.0,1
80,43.0,1
80,44.0,2
80,45.0,1
80,48.0,1
80,49.0,1
80,50.0,1
80,53.0,3
80,55.0,1
80,56.0,4
80,57.0,1
80,58.0,1
80,61.0,2
81,42.0,3
81,43.0,1
81,48.0,2
81,50.0,3
81,51.0,3
81,52.0,3
81,55.0,1
81,56.0,1
81,57.0,2
81,58.0,1
81,59.0,1
81,61.0,1
81,64.0,1
81,65.0,1
81,66.0,1
82,43.0,1
82,45.0,1
82,46.0,2
82,48.0,1
82,50.0,1
82,51.0,2
82,52.0,2
82,53.0,3
82,54.0,2
82,55.0,1
82,56.0,1
82,57.0,1
82,58.0,2
82,59.0,1
82,60.0,1
82,61.0,1
82,64.0,1
82,65.0,1
83,40.0,1
83,44.0,3
83,45.0,2
83,47.0,2
83,48.0,2
83,49.0,1
83,51.0,1
83,53.0,1
83,55.0,2
83,56.0,1
83,57.0,2
83,58.0,1
83,60.0,1
83,61.0,3
83,62.0,1
83,66.0,1
84,38.0,1
84,40.0,1
84,44.0,1
84,48.0,1
84,50.0,3
84,52.0,3
84,53.0,1
84,54.0,1
84,55.0,2
84,56.0,1
84,57.0,3
84,58.0,1
84,60.0,2
84,64.0,1
84,65.0,1
84,67.0,1
84,70.0,1
85,41.0,1
85,44.0,2
85,46.0,1
85,48.0,2
85,49.0,3
85,51.0,1
85,52.0,1
85,53.0,2
85,54.0,2
85,56.0,2
85,58.0,1
85,59.0,3
85,60.0,1
85,61.0,1
85,65.0,1
85,68.0,1
86,38.0,2
86,44.0,1
86,45.0,1
86,46.0,1
86,47.0,2
86,53.0,1
86,54.0,4
86,55.0,3
86,57.0,5
86,59.0,2
86,61.0,2
86,67.0,1
87,33.0,1
87,39.0,1
87,40.0,1
87,44.0,1
87,47.0,1
87,48.0,1
87,49.0,1
87,50.0,2
87,52.0,1
87,54.0,3
87,55.0,2
87,56.0,1
87,57.0,2
87,58.0,4
87,59.0,1
87,60.0,1
87,61.0,1
88,36.0,1
88,43.0,2
88,45.0,1
88,46.0,4
88,47.0,2
88,48.0,2
88,49.0,1
88,53.0,1
88,54.0,2
88,55.0,3
88,56.0,1
88,57.0,1
88,59.0,1
88,61.0,2
88,62.0,1
89,45.0,2
89,46.0,1
89,47.0,1
89,48.0,2
89,49.0,3
89,50.0,3
89,52.0,2
89,53.0,2
89,54.0,2
89,56.0,1
89,59.0,2
89,61.0,1
89,63.0,1
89,64.0,2
90,39.0,1
90,43.0,2
90,45.0,2
90,46.0,3
90,48.0,1
90,49.0,1
90,50.0,1
90,52.0,2
90,53.0,1
90,54.0,2
90,55.0,1
90,56.0,3
90,57.0,2
90,60.0,1
90,66.0,1
90,70.0,1
91,39.0,1
91,40.0,1
91,46.0,1
91,48.0,2
91,50.0,1
91,51.0,2
91,52.0,2
91,53.0,2
91,54.0,3
91,55.0,1
91,56.0,1
91,57.0,3
91,59.0,1
91,60.0,1
91,64.0,1
91,65.0,2
92,43.0,1
92,44.0,3
92,46.0,1
92,47.0,3
92,48.0,2
92,50.0,1
92,51.0,2
92,52.0,1
92,55.0,1
92,56.0,1
92,58.0,3
92,61.0,4
92,64.0,2
93,44.0,1
93,47.0,2
93,49.0,1
93,50.0,1
93,51.0,1
93,52.0,1
93,53.0,2
93,55.0,3
93,56.0,2
93,57.0,2
93,58.0,2
93,60.0,2
93,61.0,2
93,65.0,2
93,66.0,1
94,39.0,1
94,44.0,1
94,50.0,1
94,52.0,2
94,53.0,3
94,54.0,1
94,55.0,1
94,56.0,4
94,57.0,1
94,59.0,4
94,60.0,1
94,61.0,2
94,62.0,1
94,63.0,1
94,71.0,1
95,38.0,1
95,46.0,2
95,48.0,3
95,51.0,1
95,53.0,3
95,56.0,1
95,57.0,2
95,58.0,1
95,59.0,2
95,61.0,2
95,62.0,3
95,63.0,1
95,64.0,2
95,73.0,1
96,46.0,1
96,51.0,1
96,52.0,1
96,53.0,1
96,54.0,1
96,55.0,1
96,56.0,1
96,57.0,1
96,59.0,3
96,61.0,4
96,62.0,1
96,63.0,2
96,64.0,2
96,65.0,1
96,66.0,2
96,67.0,1
96,68.0,1
97,52.0,1
97,54.0,2
97,55.0,1
97,56.0,3
97,57.0,1
97,59.0,1
97,60.0,1
97,61.0,3
97,62.0,4
97,63.0,2
97,64.0,2
97,66.0,1
97,67.0,1
97,68.0,2
98,44.0,1
98,47.0,1
98,49.0,1
98,52.0,1
98,53.0,1
98,55.0,1
98,56.0,1
98,58.0,1
98,59.0,2
98,60.0,4
98,61.0,3
98,63.0,1
98,64.0,1
98,65.0,1
98,66.0,1
98,67.0,1
98,70.0,1
98,71.0,1
98,73.0,1
99,48.0,2
99,49.0,1
99,50.0,2
99,51.0,1
99,52.0,2
99,53.0,2
99,54.0,1
99,55.0,1
99,56.0,1
99,57.0,2
99,58.0,1
99,59.0,3
99,61.0,2
99,63.0,1
99,64.0,1
99,66.0,1
99,73.0,1
100,43.0,1
100,50.0,1
100,53.0,1
100,54.0,1
100,55.0,5
100,56.0,1
100,57.0,2
100,58.0,2
100,59.0,1
100,60.0,1
100,61.0,2
100,62.0,2
100,64.0,2
100,65.0,1
100,67.0,1
100,71.0,1
101,42.0,1
101,46.0,1
101,47.0,1
101,48.0,1
101,52.0,1
101,53.0,2
101,54.0,1
101,55.0,1
101,56.0,1
101,57.0,1
101,58.0,3
101,59.0,1
101,62.0,1
101,63.0,1
101,64.0,2
101,65.0,2
101,66.0,1
101,68.0,2
101,70.0,1
102,41.0,1
102,47.0,2
102,51.0,1
102,53.0,1
102,54.0,3
102,56.0,2
102,57.0,3
102,59.0,1
102,60.0,2
102,61.0,1
102,62.0,4
102,68.0,1
102,69.0,1
102,70.0,2
103,42.0,1
103,47.0,1
103,49.0,1
103,50.0,1
103,51.0,1
103,52.0,2
103,53.0,1
103,56.0,2
103,57.0,2
103,58.0,2
103,60.0,3
103,62.0,3
103,63.0,2
103,64.0,1
103,66.0,1
103,68.0,1
104,46.0,1
104,49.0,1
104,52.0,1
104,53.0,1
104,54.0,1
104,55.0,2
104,57.0,2
104,58.0,1
104,59.0,2
104,60.0,2
104,61.0,1
104,62.0,2
104,63.0,3
104,64.0,2
104,65.0,1
104,67.0,1
104,69.0,1
105,47.0,1
105,48.0,1
105,49.0,1
105,50.0,1
105,52.0,1
105,53.0,1
105,55.0,3
105,56.0,1
105,59.0,2
105,61.0,4
105,62.0,4
105,63.0,1
105,65.0,2
105,66.0,1
105,67.0,1
106,48.0,1
106,49.0,1
106,52.0,1
106,53.0,2
106,54.0,1
106,55.0,1
106,56.0,3
106,57.0,2
106,58.0,1
106,59.0,1
106,60.0,1
106,61.0,3
106,62.0,2
106,63.0,2
106,64.0,1
106,65.0,1
106,69.0,1
107,51.0,2
107,52.0,3
107,56.0,3
107,57.0,2
107,58.0,2
107,59.0,2
107,60.0,2
107,61.0,2
107,62.0,1
107,63.0,2
107,64.0,2
107,67.0,2
108,46.0,1
108,50.0,1
108,51.0,1
108,52.0,1
108,53.0,1
108,55.0,1
