gen,score,count
41,36.0,1
41,37.0,1
41,38.0,1
41,39.0,1
41,40.0,1
41,42.0,1
41,43.0,1
41,44.0,1
41,47.0,1
41,48.0,2
41,49.0,1
41,50.0,2
41,51.0,3
41,52.0,1
41,53.0,1
41,54.0,1
41,57.0,1
42,34.0,1
42,35.0,1
42,37.0,1
42,39.0,1
42,40.0,1
42,41.0,2
42,42.0,2
42,43.0,1
42,45.0,2
42,46.0,1
42,47.0,1
42,48.0,3
42,49.0,2
42,50.0,1
42,52.0,1
42,54.0,1
42,56.0,1
42,61.0,1
42,64.0,1
43,32.0,1
43,34.0,1
43,36.0,1
43,40.0,1
43,41.0,2
43,42.0,2
43,43.0,1
43,44.0,1
43,48.0,2
43,49.0,1
43,50.0,1
43,51.0,3
43,52.0,1
43,54.0,1
43,55.0,5
43,56.0,1
44,28.0,1
44,29.0,1
44,36.0,1
44,39.0,1
44,40.0,3
44,41.0,1
44,43.0,1
44,44.0,1
44,45.0,2
44,46.0,2
44,47.0,2
44,48.0,1
44,49.0,1
44,50.0,2
44,51.0,1
44,53.0,1
44,56.0,1
44,57.0,1
44,61.0,1
45,29.0,1
45,37.0,1
45,39.0,1
45,41.0,1
45,43.0,5
45,45.0,1
45,46.0,4
45,47.0,2
45,49.0,2
45,51.0,1
45,52.0,3
45,54.0,2
45,55.0,1
46,34.0,1
46,37.0,1
46,38.0,1
46,39.0,1
46,40.0,1
46,41.0,1
46,42.0,1
46,43.0,1
46,44.0,3
46,45.0,1
46,47.0,3
46,48.0,2
46,50.0,3
46,53.0,1
46,56.0,3
46,58.0,1
47,24.0,1
47,37.0,1
47,40.0,1
47,41.0,1
47,43.0,2
47,45.0,2
47,46.0,4
47,47.0,1
47,49.0,1
47,50.0,3
47,52.0,1
47,53.0,1
47,54.0,1
47,55.0,1
47,57.0,2
47,60.0,1
47,63.0,1
48,35.0,1
48,37.0,1
48,42.0,3
48,43.0,3
48,44.0,1
48,47.0,2
48,49.0,4
48,50.0,2
48,51.0,1
48,52.0,2
48,54.0,2
48,56.0,1
48,60.0,1
48,62.0,1
49,41.0,1
49,42.0,1
49,43.0,1
49,44.0,3
49,45.0,1
49,46.0,3
49,47.0,2
49,49.0,1
49,50.0,1
49,51.0,1
49,52.0,1
49,53.0,1
49,54.0,2
49,56.0,1
49,57.0,1
49,58.0,2
49,59.0,2
50,36.0,1
50,40.0,3
50,42.0,1
50,43.0,2
50,44.0,3
50,45.0,1
50,48.0,1
50,49.0,1
50,50.0,1
50,52.0,1
50,53.0,1
50,54.0,2
50,55.0,3
50,56.0,1
50,57.0,1
50,62.0,1
50,64.0,1
51,31.0,1
51,41.0,1
51,44.0,1
51,47.0,3
51,48.0,2
51,49.0,1
51,50.0,1
51,51.0,5
51,52.0,2
51,53.0,2
51,54.0,2
51,56.0,1
51,59.0,1
51,60.0,1
51,62.0,1
52,39.0,2
52,42.0,1
52,43.0,2
52,44.0,1
52,46.0,2
52,47.0,2
52,48.0,1
52,49.0,1
52,50.0,4
52,51.0,1
52,52.0,2
52,53.0,1
52,54.0,1
52,59.0,1
52,60.0,1
52,65.0,1
52,69.0,1
53,43.0,1
53,44.0,2
53,45.0,1
53,47.0,1
53,49.0,1
53,50.0,2
53,51.0,5
53,52.0,3
53,53.0,2
53,54.0,2
53,55.0,2
53,57.0,2
53,59.0,1
54,37.0,1
54,38.0,1
54,42.0,1
54,43.0,1
54,46.0,4
54,48.0,2
54,49.0,2
54,50.0,3
54,51.0,2
54,53.0,1
54,54.0,2
54,55.0,1
54,56.0,1
54,57.0,1
54,60.0,1
54,66.0,1
55,34.0,1
55,35.0,1
55,36.0,1
55,41.0,1
55,43.0,1
55,44.0,2
55,46.0,2
55,47.0,2
55,48.0,2
55,49.0,2
55,50.0,1
55,51.0,1
55,52.0,2
55,53.0,1
55,54.0,2
55,61.0,1
55,65.0,1
55,69.0,1
56,35.0,1
56,36.0,1
56,37.0,1
56,42.0,1
56,43.0,1
56,44.0,2
56,45.0,2
56,46.0,2
56,47.0,1
56,48.0,1
56,49.0,1
56,50.0,2
56,53.0,6
56,55.0,1
56,56.0,1
56,57.0,1
57,41.0,1
57,44.0,2
57,46.0,1
57,47.0,2
57,49.0,3
57,50.0,3
57,51.0,1
57,52.0,4
57,53.0,4
57,54.0,3
57,56.0,1
58,39.0,1
58,42.0,2
58,44.0,1
58,45.0,2
58,46.0,1
58,49.0,1
58,50.0,2
58,51.0,2
58,52.0,1
58,53.0,2
58,54.0,3
58,55.0,1
58,56.0,1
58,57.0,1
58,58.0,1
58,59.0,1
58,61.0,1
58,66.0,1
59,35.0,1
59,38.0,2
59,41.0,1
59,43.0,1
59,47.0,2
59,48.0,1
59,49.0,2
59,50.0,2
59,51.0,2
59,52.0,1
59,53.0,3
59,54.0,1
59,56.0,2
59,57.0,2
59,59.0,1
59,60.0,1
60,43.0,1
60,44.0,1
60,46.0,1
60,47.0,1
60,48.0,2
60,49.0,3
60,50.0,1
60,51.0,3
60,52.0,2
60,54.0,2
60,55.0,1
60,56.0,1
60,57.0,1
60,58.0,1
60,59.0,2
60,60.0,1
60,62.0,1
61,39.0,1
61,42.0,1
61,43.0,1
61,44.0,1
61,46.0,1
61,48.0,4
61,49.0,1
61,50.0,1
61,51.0,1
61,52.0,3
61,55.0,3
61,56.0,1
61,57.0,1
61,59.0,1
61,61.0,1
61,62.0,1
61,63.0,1
61,71.0,1
62,42.0,1
62,43.0,1
62,45.0,2
62,46.0,1
62,47.0,2
62,50.0,1
62,51.0,1
62,52.0,4
62,53.0,1
62,54.0,4
62,55.0,1
62,56.0,1
62,57.0,1
62,58.0,1
62,59.0,1
62,61.0,1
62,69.0,1
63,33.0,1
63,44.0,1
63,45.0,1
63,50.0,2
63,51.0,1
63,52.0,3
63,53.0,5
63,54.0,3
63,56.0,1
63,57.0,2
63,59.0,1
63,60.0,1
63,62.0,1
63,64.0,1
63,67.0,1
64,36.0,1
64,44.0,1
64,45.0,2
64,46.0,1
64,47.0,3
64,48.0,3
64,50.0,1
64,51.0,1
64,53.0,1
64,54.0,2
64,55.0,3
64,56.0,1
64,57.0,1
64,59.0,1
64,60.0,2
64,68.0,1
65,33.0,1
65,40.0,2
65,42.0,2
65,43.0,1
65,46.0,1
65,47.0,2
65,48.0,1
65,49.0,1
65,50.0,1
65,51.0,3
65,52.0,1
65,53.0,2
65,55.0,3
65,57.0,1
65,59.0,1
65,63.0,1
65,69.0,1
66,44.0,2
66,45.0,1
66,46.0,1
66,48.0,1
66,49.0,3
66,51.0,2
66,52.0,2
66,53.0,3
66,54.0,1
66,55.0,5
66,60.0,2
66,61.0,2
67,35.0,1
67,41.0,1
67,42.0,1
67,45.0,1
67,46.0,1
67,47.0,1
67,48.0,1
67,49.0,1
67,50.0,1
67,51.0,5
67,52.0,2
67,53.0,3
67,55.0,1
67,57.0,1
67,58.0,2
67,59.0,1
67,60.0,1
68,42.0,1
68,44.0,1
68,45.0,1
68,47.0,1
68,48.0,1
68,49.0,1
68,50.0,3
68,51.0,2
68,52.0,2
68,54.0,3
68,55.0,2
68,57.0,4
68,59.0,2
68,63.0,1
69,36.0,1
69,38.0,1
69,42.0,1
69,45.0,1
69,46.0,1
69,47.0,1
69,49.0,3
69,50.0,2
69,51.0,1
69,52.0,2
69,53.0,1
69,54.0,3
69,55.0,1
69,57.0,2
69,61.0,1
69,62.0,1
69,65.0,1
69,67.0,1
70,42.0,1
70,46.0,2
70,48.0,4
70,49.0,1
70,51.0,2
70,52.0,1
70,53.0,1
70,54.0,1
70,55.0,3
70,56.0,1
70,57.0,2
70,58.0,1
70,59.0,1
70,60.0,1
70,63.0,2
70,64.0,1
71,37.0,1
71,43.0,2
71,45.0,1
71,48.0,1
71,50.0,3
71,51.0,2
71,52.0,4
71,53.0,3
71,54.0,2
71,55.0,2
71,57.0,1
71,58.0,1
71,59.0,1
71,61.0,1
72,42.0,2
72,45.0,2
72,46.0,1
72,47.0,1
72,49.0,1
72,50.0,2
72,51.0,3
72,52.0,1
72,53.0,2
72,54.0,2
72,55.0,2
72,56.0,2
72,57.0,1
72,58.0,1
72,62.0,1
72,65.0,1
73,35.0,1
73,44.0,2
73,45.0,1
73,46.0,1
73,47.0,1
73,48.0,3
73,49.0,1
73,50.0,2
73,51.0,2
73,52.0,2
73,53.0,4
73,54.0,1
73,55.0,2
73,57.0,1
73,60.0,1
74,36.0,1
74,37.0,1
74,40.0,2
74,43.0,1
74,46.0,2
74,47.0,3
74,49.0,2
74,50.0,1
74,51.0,4
74,53.0,2
74,54.0,1
74,58.0,2
74,61.0,1
74,64.0,1
74,65.0,1
75,46.0,1
75,47.0,4
75,48.0,1
75,52.0,3
75,53.0,1
75,54.0,1
75,55.0,3
75,57.0,3
75,58.0,3
75,59.0,2
75,60.0,2
75,67.0,1
76,36.0,1
76,44.0,2
76,45.0,1
76,46.0,2
76,49.0,1
76,50.0,1
76,51.0,3
76,52.0,1
76,53.0,4
76,54.0,2
76,58.0,3
76,59.0,1
76,60.0,3
77,39.0,1
77,47.0,3
77,48.0,2
77,50.0,2
77,51.0,2
77,52.0,2
77,53.0,2
77,54.0,2
77,55.0,1
77,56.0,1
77,57.0,2
77,58.0,3
77,59.0,1
77,60.0,1
78,41.0,1
78,42.0,1
78,43.0,1
78,45.0,1
78,46.0,1
78,47.0,2
78,48.0,1
78,49.0,2
78,50.0,1
78,51.0,1
78,52.0,2
78,53.0,1
78,54.0,1
78,55.0,2
78,56.0,1
78,58.0,3
78,60.0,1
78,61.0,1
78,64.0,1
79,39.0,1
79,42.0,1
79,43.0,1
79,46.0,2
79,47.0,1
79,48.0,1
79,49.0,1
79,50.0,2
79,51.0,1
79,52.0,2
79,54.0,1
79,55.0,2
79,56.0,1
79,57.0,1
79,58.0,2
79,59.0,1
79,60.0,1
79,61.0,3
80,43.0,1
80,44.0,2
80,45.0,2
80,46.0,1
80,47.0,1
80,49.0,2
80,50.0,1
80,51.0,3
80,52.0,3
80,53.0,1
80,54.0,2
80,55.0,3
80,56.0,1
80,58.0,1
80,62.0,1
81,41.0,1
81,44.0,1
81,46.0,2
81,47.0,1
81,49.0,3
81,50.0,1
81,51.0,2
81,53.0,2
81,54.0,3
81,55.0,2
81,57.0,2
81,59.0,4
81,62.0,1
82,40.0,1
82,43.0,1
82,44.0,1
82,45.0,1
82,47.0,1
82,48.0,3
82,50.0,2
82,51.0,1
82,52.0,4
82,56.0,2
82,57.0,3
82,58.0,1
82,60.0,1
82,62.0,1
82,63.0,1
82,70.0,1
83,35.0,1
83,43.0,1
83,44.0,1
83,45.0,1
83,48.0,1
83,51.0,1
83,52.0,4
83,53.0,2
83,55.0,3
83,56.0,4
83,57.0,1
83,60.0,1
83,61.0,3
83,62.0,1
84,44.0,1
84,45.0,1
84,46.0,1
84,47.0,2
84,48.0,2
84,49.0,2
84,50.0,3
84,51.0,2
84,52.0,2
84,53.0,3
84,54.0,1
84,55.0,2
84,58.0,1
84,59.0,2
85,33.0,1
85,42.0,3
85,43.0,1
85,45.0,1
85,46.0,2
85,47.0,1
85,49.0,2
85,50.0,1
85,51.0,1
85,53.0,1
85,54.0,2
85,56.0,1
85,57.0,1
85,59.0,1
85,60.0,2
85,63.0,2
85,65.0,2
86,41.0,2
86,44.0,3
86,46.0,1
86,47.0,1
86,48.0,1
86,49.0,3
86,50.0,1
86,51.0,1
86,52.0,2
86,53.0,3
86,55.0,1
86,56.0,1
86,57.0,1
86,59.0,1
86,60.0,1
86,64.0,2
87,38.0,1
87,39.0,2
87,42.0,1
87,43.0,1
87,46.0,2
87,47.0,1
87,49.0,2
87,51.0,3
87,52.0,4
87,53.0,4
87,54.0,2
87,56.0,1
87,62.0,1
88,36.0,1
88,40.0,2
88,42.0,1
88,45.0,1
88,46.0,2
88,47.0,1
88,49.0,1
88,50.0,2
88,51.0,1
88,52.0,1
88,53.0,1
88,54.0,2
88,55.0,3
88,56.0,2
88,58.0,1
88,62.0,3
89,35.0,1
89,38.0,1
89,41.0,1
89,42.0,2
89,46.0,2
89,48.0,1
89,49.0,1
89,50.0,2
89,51.0,1
89,52.0,1
89,55.0,2
89,56.0,1
89,57.0,3
89,58.0,4
89,61.0,1
89,67.0,1
90,45.0,2
90,46.0,1
90,47.0,2
90,48.0,1
90,50.0,1
90,51.0,1
90,52.0,2
90,53.0,2
90,54.0,2
90,55.0,2
90,56.0,2
90,57.0,2
90,59.0,1
90,60.0,2
90,62.0,2
91,42.0,2
91,43.0,1
91,45.0,1
91,48.0,1
91,49.0,1
91,50.0,3
91,51.0,1
91,52.0,1
91,53.0,2
91,54.0,2
91,55.0,1
91,56.0,2
91,57.0,2
91,58.0,1
91,59.0,2
91,66.0,2
92,44.0,1
92,45.0,1
92,46.0,1
92,48.0,1
92,49.0,1
92,51.0,3
92,52.0,1
92,53.0,2
92,54.0,3
92,55.0,3
92,56.0,2
92,57.0,1
92,58.0,2
92,59.0,1
92,60.0,1
92,63.0,1
93,36.0,1
93,43.0,1
93,44.0,1
93,45.0,1
93,48.0,1
93,49.0,3
93,50.0,1
93,51.0,3
93,52.0,2
93,53.0,3
93,54.0,4
93,57.0,2
93,59.0,1
93,60.0,1
94,33.0,1
94,35.0,1
94,43.0,2
94,47.0,1
94,48.0,2
94,49.0,1
94,50.0,2
94,53.0,2
94,55.0,1
94,56.0,1
94,57.0,2
94,59.0,3
94,60.0,1
94,61.0,1
94,62.0,1
94,63.0,2
94,66.0,1
95,41.0,1
95,42.0,1
95,44.0,1
95,46.0,1
95,47.0,1
95,48.0,1
95,49.0,1
95,50.0,1
95,51.0,3
95,52.0,4
95,53.0,1
95,54.0,1
95,55.0,1
95,56.0,1
95,57.0,2
95,60.0,1
95,62.0,1
95,63.0,1
95,64.0,1
96,44.0,1
96,49.0,2
96,50.0,1
96,51.0,1
96,52.0,1
96,53.0,2
96,54.0,3
96,55.0,2
96,56.0,2
96,57.0,3
96,58.0,2
96,59.0,1
96,61.0,1
96,64.0,2
96,66.0,1
97,44.0,1
97,46.0,1
97,47.0,1
97,49.0,3
97,52.0,2
97,53.0,2
97,54.0,4
97,55.0,1
97,56.0,2
97,57.0,1
97,59.0,2
97,60.0,2
97,61.0,1
97,62.0,1
97,72.0,1
98,42.0,1
98,43.0,1
98,45.0,1
98,46.0,1
98,49.0,1
98,50.0,2
98,51.0,1
98,52.0,1
98,53.0,2
98,54.0,2
98,55.0,2
98,57.0,1
98,58.0,1
98,59.0,1
98,60.0,1
98,61.0,1
98,62.0,1
98,63.0,2
98,65.0,2
99,41.0,2
99,42.0,1
99,44.0,1
99,49.0,2
99,50.0,3
99,51.0,1
99,52.0,2
99,54.0,1
99,55.0,4
99,56.0,1
99,57.0,1
99,58.0,2
99,59.0,1
99,61.0,1
99,62.0,1
99,64.0,1
100,38.0,1
100,42.0,1
100,45.0,1
100,46.0,2
100,47.0,5
100,50.0,2
100,51.0,2
100,53.0,1
100,54.0,1
100,55.0,2
100,58.0,1
100,59.0,3
100,63.0,1
100,64.0,1
100,67.0,1
101,44.0,1
101,45.0,1
101,50.0,1
101,53.0,1
101,54.0,4
101,55.0,2
101,56.0,3
101,57.0,3
101,59.0,3
101,60.0,4
101,61.0,1
101,63.0,1
102,42.0,1
102,48.0,2
102,49.0,2
102,50.0,1
102,51.0,2
102,52.0,3
102,53.0,1
102,54.0,2
102,55.0,1
102,56.0,1
102,57.0,2
102,58.0,2
102,59.0,1
102,60.0,1
102,61.0,1
102,65.0,1
102,66.0,1
103,38.0,1
103,39.0,1
103,46.0,1
103,47.0,1
103,48.0,1
103,52.0,2
103,54.0,1
103,55.0,3
103,57.0,2
103,58.0,1
103,60.0,2
103,61.0,3
103,62.0,1
103,63.0,1
103,64.0,1
103,65.0,1
103,66.0,1
103,71.0,1
104,44.0,1
104,45.0,1
104,47.0,2
104,49.0,2
104,51.0,1
104,53.0,1
104,56.0,1
104,57.0,4
104,58.0,2
104,59.0,2
104,61.0,2
104,62.0,1
104,64.0,1
104,65.0,1
104,66.0,2
104,67.0,1
105,51.0,2
105,52.0,1
105,53.0,1
105,54.0,4
105,55.0,2
105,56.0,2
105,57.0,1
105,58.0,3
105,60.0,2
105,61.0,1
105,62.0,2
105,63.0,2
105,64.0,1
105,66.0,1
106,46.0,1
106,52.0,1
106,53.0,2
106,55.0,1
106,56.0,2
106,57.0,2
106,58.0,3
106,59.0,1
106,60.0,3
106,61.0,3
106,62.0,2
106,63.0,1
106,64.0,1
106,65.0,1
106,69.0,1
107,47.0,1
107,51.0,1
107,52.0,2
107,53.0,1
107,55.0,2
107,56.0,2
107,57.0,3
107,59.0,3
107,60.0,3
107,63.0,3
107,65.0,1
107,67.0,1
107,68.0,1
107,74.0,1
108,45.0,1
108,47.0,1
108,49.0,3
108,51.0,1
108,54.0,2
108,56.0,1
108,57.0,2
108,58.0,4
108,59.0,1
108,60.0,2
108,61.0,1
108,62.0,1
108,63.0,1
108,64.0,2
108,65.0,1
108,67.0,1
109,40.0,1
109,46.0,1
109,49.0,1
109,50.0,1
109,53.0,1
109,56.0,3
109,57.0,3
109,58.0,1
109,59.0,4
109,61.0,2
109,62.0,2
109,63.0,2
109,66.0,1
109,69.0,2
110,41.0,1
110,44.0,2
110,48.0,2
110,49.0,1
110,51.0,1
110,53.0,1
110,54.0,2
110,56.0,1
110,58.0,2
110,59.0,2
110,60.0,1
110,61.0,1
110,62.0,2
110,64.0,1
110,65.0,2
110,70.0,2
110,72.0,1
111,47.0,3
111,49.0,1
111,50.0,1
111,51.0,1
111,52.0,1
111,53.0,1
111,54.0,1
