gen,score,count
0,17.0,1
0,18.0,1
0,22.0,2
0,24.0,1
0,26.0,2
0,28.0,3
0,29.0,1
0,30.0,1
0,32.0,2
0,34.0,1
0,36.0,1
0,37.0,1
0,38.0,3
0,39.0,1
0,40.0,2
0,43.0,2
1,14.0,1
1,22.0,1
1,23.0,1
1,24.0,1
1,25.0,1
1,27.0,2
1,28.0,1
1,30.0,3
1,34.0,1
1,36.0,1
1,37.0,1
1,38.0,1
1,39.0,2
1,40.0,1
1,41.0,1
1,42.0,2
1,43.0,1
1,46.0,1
1,47.0,1
1,49.0,1
2,20.0,1
2,22.0,1
2,30.0,1
2,31.0,2
2,32.0,1
2,33.0,4
2,34.0,1
2,35.0,1
2,36.0,1
2,39.0,1
2,40.0,2
2,42.0,3
2,43.0,1
2,45.0,2
2,46.0,2
2,47.0,1
3,21.0,1
3,23.0,1
3,27.0,1
3,28.0,2
3,29.0,2
3,30.0,1
3,31.0,1
3,32.0,2
3,33.0,1
3,34.0,2
3,35.0,1
3,36.0,1
3,38.0,1
3,40.0,1
3,42.0,2
3,44.0,1
3,45.0,1
3,46.0,2
3,48.0,1
4,24.0,1
4,26.0,1
4,29.0,2
4,31.0,2
4,32.0,1
4,34.0,1
4,36.0,2
4,37.0,1
4,40.0,2
4,42.0,2
4,44.0,1
4,45.0,1
4,46.0,3
4,47.0,1
4,49.0,1
4,53.0,1
4,54.0,1
4,56.0,1
5,28.0,1
5,31.0,1
5,33.0,1
5,37.0,4
5,41.0,6
5,42.0,1
5,47.0,1
5,48.0,3
5,50.0,2
5,51.0,2
5,53.0,2
5,54.0,1
6,26.0,1
6,33.0,2
6,38.0,1
6,40.0,1
6,41.0,3
6,42.0,1
6,43.0,4
6,45.0,4
6,47.0,1
6,48.0,1
6,50.0,2
6,53.0,1
6,55.0,2
6,63.0,1
7,32.0,1
7,35.0,1
7,38.0,1
7,39.0,1
7,40.0,2
7,41.0,1
7,42.0,4
7,43.0,1
7,44.0,2
7,45.0,1
7,46.0,3
7,47.0,1
7,49.0,1
7,50.0,1
7,51.0,2
7,53.0,1
7,58.0,1
8,28.0,1
8,30.0,1
8,35.0,1
8,37.0,1
8,39.0,1
8,40.0,1
8,42.0,3
8,43.0,1
8,44.0,2
8,45.0,1
8,46.0,3
8,48.0,2
8,49.0,2
8,50.0,1
8,53.0,2
8,56.0,1
8,60.0,1
9,31.0,1
9,34.0,2
9,36.0,2
9,37.0,1
9,38.0,1
9,39.0,1
9,41.0,1
9,44.0,1
9,45.0,2
9,47.0,2
9,48.0,3
9,49.0,2
9,50.0,2
9,51.0,1
9,54.0,1
9,55.0,1
9,59.0,1
10,33.0,1
10,34.0,1
10,35.0,1
10,37.0,2
10,40.0,1
10,42.0,3
10,44.0,2
10,46.0,3
10,48.0,3
10,49.0,1
10,51.0,3
10,53.0,2
10,54.0,1
10,55.0,1
11,24.0,1
11,33.0,1
11,34.0,1
11,38.0,1
11,39.0,1
11,40.0,1
11,41.0,2
11,42.0,1
11,43.0,1
11,44.0,1
11,47.0,1
11,48.0,2
11,49.0,1
11,50.0,1
11,51.0,2
11,52.0,1
11,53.0,3
11,54.0,2
11,59.0,1
12,33.0,2
12,37.0,1
12,39.0,1
12,42.0,1
12,43.0,2
12,44.0,1
12,45.0,2
12,46.0,1
12,47.0,2
12,48.0,1
12,49.0,2
12,50.0,1
12,52.0,2
12,54.0,1
12,55.0,1
12,56.0,1
12,57.0,1
12,58.0,1
12,60.0,1
13,35.0,1
13,44.0,1
13,45.0,2
13,47.0,1
13,48.0,5
13,50.0,1
13,51.0,1
13,52.0,2
13,53.0,4
13,55.0,4
13,58.0,2
13,59.0,1
14,40.0,2
14,43.0,1
14,44.0,1
14,45.0,1
14,47.0,2
14,48.0,2
14,49.0,1
14,50.0,3
14,51.0,2
14,52.0,1
14,53.0,1
14,54.0,2
14,55.0,1
14,58.0,1
14,59.0,1
14,60.0,1
14,62.0,1
14,65.0,1
15,43.0,1
15,44.0,2
15,46.0,1
15,47.0,1
15,48.0,3
15,51.0,1
15,52.0,1
15,54.0,2
15,55.0,2
15,56.0,1
15,58.0,1
15,59.0,1
15,60.0,3
15,61.0,1
15,62.0,2
15,63.0,1
15,67.0,1
16,39.0,1
16,43.0,1
16,44.0,1
16,46.0,1
16,47.0,1
16,48.0,2
16,49.0,1
16,50.0,1
16,52.0,1
16,53.0,2
16,55.0,1
16,56.0,3
16,57.0,2
16,59.0,2
16,60.0,2
16,61.0,1
16,67.0,1
16,68.0,1
17,39.0,1
17,44.0,1
17,46.0,3
17,48.0,2
17,49.0,1
17,50.0,3
17,51.0,3
17,52.0,1
17,53.0,1
17,55.0,2
17,57.0,3
17,58.0,1
17,59.0,1
17,60.0,1
17,61.0,1
18,35.0,1
18,39.0,1
18,46.0,1
18,47.0,1
18,48.0,1
18,49.0,1
18,51.0,4
18,53.0,1
18,55.0,2
18,56.0,2
18,57.0,1
18,59.0,4
18,62.0,2
18,63.0,1
18,64.0,1
18,66.0,1
19,37.0,2
19,38.0,1
19,39.0,1
19,41.0,2
19,44.0,1
19,48.0,1
19,49.0,2
19,50.0,2
19,51.0,2
19,52.0,2
19,53.0,1
19,54.0,1
19,56.0,1
19,59.0,1
19,60.0,1
19,61.0,2
19,62.0,1
19,63.0,1
20,27.0,1
20,38.0,1
20,43.0,1
20,45.0,1
20,46.0,1
20,47.0,1
20,49.0,2
20,50.0,1
20,51.0,4
20,53.0,1
20,54.0,1
20,55.0,2
20,56.0,3
20,57.0,1
20,60.0,1
20,61.0,2
20,63.0,1
21,40.0,1
21,42.0,1
21,44.0,1
21,45.0,1
21,46.0,1
21,47.0,1
21,48.0,2
21,49.0,3
21,50.0,2
21,51.0,1
21,52.0,1
21,53.0,3
21,54.0,2
21,55.0,1
21,57.0,1
21,58.0,1
21,59.0,1
21,62.0,1
22,42.0,1
22,45.0,1
22,46.0,2
22,48.0,1
22,50.0,1
22,53.0,1
22,54.0,2
22,55.0,1
22,56.0,3
22,57.0,4
22,58.0,1
22,59.0,2
22,60.0,2
22,61.0,1
22,66.0,1
22,71.0,1
23,41.0,1
23,45.0,1
23,46.0,1
23,47.0,2
23,48.0,1
23,49.0,1
23,50.0,4
23,51.0,1
23,52.0,3
23,54.0,1
23,55.0,1
23,56.0,4
23,57.0,1
23,58.0,2
23,63.0,1
24,37.0,1
24,44.0,1
24,45.0,1
24,46.0,3
24,48.0,1
24,49.0,1
24,50.0,3
24,51.0,3
24,52.0,1
24,53.0,1
24,54.0,1
24,56.0,2
24,57.0,2
24,59.0,2
24,61.0,1
24,62.0,1
25,38.0,1
25,44.0,1
25,46.0,2
25,47.0,2
25,49.0,2
25,50.0,2
25,51.0,3
25,52.0,4
25,54.0,2
25,56.0,1
25,57.0,1
25,58.0,1
25,61.0,2
25,64.0,1
26,35.0,1
26,42.0,1
26,43.0,1
26,44.0,1
26,46.0,1
26,47.0,1
26,48.0,1
26,49.0,1
26,50.0,3
26,52.0,3
26,53.0,2
26,55.0,1
26,56.0,3
26,57.0,1
26,58.0,1
26,64.0,1
26,66.0,1
26,68.0,1
27,32.0,1
27,34.0,1
27,35.0,1
27,37.0,1
27,38.0,1
27,44.0,1
27,48.0,1
27,49.0,1
27,50.0,2
27,51.0,2
27,52.0,1
27,54.0,4
27,55.0,1
27,57.0,1
27,58.0,3
27,59.0,1
27,61.0,1
27,66.0,1
28,28.0,1
28,33.0,1
28,44.0,1
28,46.0,2
28,47.0,3
28,48.0,1
28,49.0,4
28,51.0,1
28,52.0,2
28,53.0,1
28,55.0,3
28,56.0,1
28,59.0,2
28,61.0,1
28,63.0,1
29,37.0,1
29,42.0,1
29,47.0,2
29,48.0,1
29,49.0,5
29,51.0,6
29,52.0,1
29,53.0,1
29,54.0,1
29,55.0,1
29,56.0,1
29,57.0,1
29,60.0,1
29,61.0,2
30,46.0,1
30,48.0,1
30,49.0,2
30,50.0,1
30,51.0,1
30,52.0,2
30,53.0,1
30,54.0,1
30,55.0,3
30,56.0,3
30,57.0,2
30,58.0,2
30,60.0,1
30,61.0,1
30,62.0,1
30,63.0,1
30,65.0,1
31,43.0,2
31,44.0,1
31,45.0,2
31,46.0,1
31,47.0,2
31,50.0,1
31,51.0,2
31,52.0,2
31,54.0,1
31,55.0,2
31,56.0,1
31,57.0,1
31,59.0,1
31,60.0,2
31,61.0,1
31,62.0,1
31,64.0,2
32,39.0,1
32,45.0,1
32,47.0,1
32,49.0,2
32,50.0,1
32,51.0,2
32,52.0,1
32,53.0,3
32,54.0,1
32,56.0,1
32,57.0,2
32,58.0,2
32,59.0,4
32,61.0,3
33,36.0,1
33,43.0,2
33,44.0,1
33,45.0,2
33,46.0,3
33,47.0,3
33,48.0,1
33,50.0,1
33,51.0,1
33,52.0,2
33,55.0,1
33,56.0,1
33,58.0,1
33,59.0,2
33,65.0,2
33,67.0,1
34,43.0,1
34,44.0,1
34,48.0,1
34,49.0,2
34,50.0,1
34,51.0,2
34,52.0,1
34,53.0,2
34,54.0,1
34,55.0,2
34,56.0,1
34,57.0,3
34,59.0,2
34,61.0,2
34,62.0,1
34,63.0,1
34,67.0,1
35,24.0,1
35,49.0,2
35,50.0,2
35,52.0,1
35,53.0,1
35,54.0,1
35,57.0,2
35,58.0,3
35,60.0,2
35,61.0,2
35,62.0,4
35,63.0,1
35,67.0,1
35,71.0,2
36,42.0,1
36,47.0,1
36,48.0,2
36,50.0,1
36,51.0,1
36,52.0,1
36,53.0,2
36,54.0,1
36,55.0,1
36,57.0,3
36,58.0,3
36,59.0,2
36,61.0,1
36,63.0,2
36,67.0,1
36,70.0,2
37,34.0,1
37,48.0,1
37,50.0,1
37,51.0,1
37,54.0,1
37,55.0,6
37,56.0,1
37,57.0,1
37,58.0,3
37,59.0,1
37,61.0,5
37,63.0,1
37,66.0,1
37,72.0,1
38,22.0,1
38,46.0,1
38,49.0,1
38,52.0,1
38,53.0,1
38,54.0,2
38,55.0,1
38,56.0,3
38,57.0,2
38,59.0,2
38,60.0,2
38,62.0,2
38,65.0,1
38,67.0,1
38,68.0,1
38,69.0,1
38,70.0,2
39,46.0,1
39,47.0,1
39,50.0,1
39,52.0,1
39,53.0,1
39,54.0,1
39,58.0,5
39,59.0,4
