gen,score,count
0,16.0,1
0,17.0,2
0,18.0,1
0,19.0,1
0,20.0,1
0,21.0,2
0,23.0,2
0,25.0,2
0,26.0,2
0,27.0,1
0,28.0,2
0,29.0,3
0,30.0,3
0,36.0,1
0,37.0,1
1,16.0,1
1,22.0,2
1,23.0,2
1,24.0,1
1,25.0,1
1,26.0,1
1,27.0,1
1,28.0,3
1,32.0,2
1,33.0,3
1,34.0,1
1,35.0,2
1,36.0,1
1,39.0,1
1,40.0,1
1,41.0,1
1,42.0,1
2,17.0,1
2,20.0,1
2,23.0,1
2,25.0,1
2,27.0,3
2,28.0,4
2,30.0,1
2,31.0,1
2,32.0,1
2,33.0,2
2,35.0,1
2,36.0,1
2,38.0,4
2,43.0,1
2,44.0,1
2,52.0,1
3,15.0,1
3,20.0,1
3,22.0,1
3,23.0,1
3,24.0,1
3,25.0,1
3,26.0,2
3,28.0,3
3,29.0,3
3,31.0,1
3,32.0,3
3,34.0,2
3,35.0,1
3,36.0,1
3,38.0,1
3,44.0,1
3,45.0,1
4,19.0,2
4,24.0,2
4,25.0,1
4,28.0,1
4,29.0,3
4,30.0,2
4,31.0,2
4,32.0,2
4,34.0,1
4,37.0,1
4,38.0,1
4,39.0,1
4,40.0,2
4,43.0,1
4,45.0,1
4,46.0,1
4,47.0,1
5,21.0,1
5,22.0,1
5,24.0,2
5,25.0,1
5,28.0,1
5,30.0,1
5,31.0,2
5,32.0,3
5,33.0,3
5,34.0,1
5,35.0,4
5,36.0,1
5,38.0,1
5,39.0,1
5,42.0,1
5,44.0,1
6,18.0,1
6,20.0,1
6,24.0,1
6,25.0,1
6,26.0,1
6,27.0,2
6,28.0,1
6,29.0,2
6,30.0,2
6,31.0,2
6,32.0,2
6,34.0,2
6,38.0,1
6,39.0,2
6,40.0,1
6,46.0,1
6,51.0,2
7,18.0,1
7,21.0,1
7,23.0,1
7,27.0,1
7,29.0,2
7,31.0,3
7,32.0,1
7,33.0,1
7,35.0,2
7,37.0,1
7,38.0,1
7,39.0,2
7,40.0,3
7,45.0,1
7,46.0,1
7,48.0,1
7,53.0,1
7,57.0,1
8,15.0,1
8,27.0,1
8,28.0,1
8,29.0,1
8,30.0,5
8,31.0,3
8,32.0,1
8,35.0,3
8,36.0,2
8,38.0,3
8,41.0,1
8,43.0,1
8,44.0,1
8,49.0,1
9,24.0,1
9,25.0,1
9,27.0,1
9,28.0,1
9,30.0,3
9,31.0,1
9,32.0,1
9,33.0,1
9,35.0,2
9,37.0,2
9,39.0,3
9,40.0,1
9,41.0,2
9,44.0,2
9,45.0,1
9,48.0,1
9,50.0,1
10,19.0,1
10,22.0,1
10,24.0,1
10,25.0,1
10,27.0,1
10,28.0,2
10,29.0,2
10,31.0,1
10,33.0,1
10,34.0,1
10,35.0,4
10,37.0,2
10,38.0,2
10,39.0,1
10,41.0,1
10,43.0,1
10,47.0,1
10,48.0,1
11,21.0,1
11,22.0,1
11,23.0,1
11,24.0,2
11,25.0,2
11,28.0,1
11,29.0,1
11,32.0,2
11,35.0,3
11,36.0,1
11,37.0,1
11,38.0,2
11,39.0,2
11,40.0,2
11,44.0,1
11,46.0,1
11,51.0,1
12,25.0,3
12,26.0,1
12,27.0,1
12,28.0,1
12,29.0,1
12,31.0,1
12,32.0,4
12,33.0,1
12,34.0,2
12,35.0,2
12,36.0,1
12,37.0,1
12,38.0,1
12,41.0,1
12,45.0,1
12,48.0,1
12,50.0,1
12,51.0,1
13,22.0,1
13,24.0,1
13,25.0,1
13,29.0,1
13,30.0,1
13,31.0,2
13,32.0,1
13,34.0,1
13,35.0,3
13,36.0,2
13,37.0,1
13,38.0,2
13,39.0,3
13,41.0,3
13,42.0,1
13,50.0,1
14,16.0,1
14,24.0,1
14,25.0,1
14,26.0,1
14,29.0,1
14,31.0,3
14,33.0,1
14,34.0,1
14,35.0,1
14,36.0,1
14,37.0,2
14,38.0,4
14,39.0,1
14,40.0,1
14,43.0,2
14,45.0,1
14,46.0,1
14,48.0,1
15,23.0,1
15,24.0,1
15,26.0,1
15,27.0,1
15,30.0,2
15,31.0,1
15,32.0,2
15,33.0,1
15,34.0,2
15,35.0,2
15,36.0,1
15,37.0,2
15,38.0,1
15,39.0,1
15,40.0,2
15,41.0,1
15,42.0,1
15,43.0,1
15,45.0,1
16,25.0,2
16,27.0,1
16,28.0,3
16,29.0,1
16,30.0,1
16,31.0,1
16,32.0,3
16,33.0,1
16,34.0,2
16,35.0,2
16,36.0,2
16,37.0,3
16,38.0,1
16,39.0,1
16,41.0,1
17,25.0,1
17,27.0,1
17,28.0,1
17,30.0,1
17,32.0,2
17,33.0,1
17,35.0,2
17,36.0,1
17,37.0,1
17,38.0,1
17,39.0,1
17,40.0,3
17,42.0,1
17,43.0,3
17,44.0,1
17,45.0,2
17,47.0,1
17,48.0,1
18,22.0,2
18,28.0,1
18,30.0,2
18,31.0,2
18,32.0,1
18,33.0,2
18,34.0,3
18,35.0,3
18,36.0,1
18,37.0,1
18,39.0,4
18,41.0,1
18,45.0,1
18,46.0,1
19,20.0,1
19,23.0,1
19,28.0,2
19,29.0,3
19,32.0,1
19,33.0,3
19,34.0,1
19,35.0,1
19,36.0,2
19,37.0,1
19,38.0,1
19,39.0,1
19,40.0,2
19,41.0,1
19,43.0,1
19,44.0,2
19,47.0,1
20,26.0,2
20,29.0,1
20,30.0,2
20,31.0,1
20,33.0,2
20,34.0,1
20,35.0,3
20,36.0,2
20,37.0,3
20,39.0,2
20,40.0,2
20,41.0,2
20,43.0,1
20,47.0,1
21,22.0,1
21,24.0,1
21,26.0,1
21,27.0,1
21,28.0,2
21,29.0,2
21,30.0,1
21,31.0,1
21,33.0,3
21,34.0,2
21,35.0,2
21,36.0,2
21,37.0,2
21,40.0,2
21,41.0,1
21,48.0,1
22,25.0,3
22,27.0,1
22,30.0,3
22,31.0,1
22,32.0,1
22,33.0,3
22,34.0,1
22,36.0,1
22,37.0,1
22,38.0,2
22,40.0,1
22,41.0,3
22,42.0,1
22,43.0,1
22,47.0,1
22,48.0,1
23,24.0,1
23,27.0,1
23,28.0,2
23,30.0,1
23,31.0,2
23,32.0,3
23,33.0,3
23,34.0,3
23,35.0,2
23,37.0,4
23,38.0,1
23,42.0,1
23,47.0,1
24,24.0,1
24,26.0,1
24,29.0,2
24,30.0,1
24,31.0,2
24,32.0,1
24,33.0,2
24,34.0,1
24,35.0,3
24,37.0,2
24,39.0,1
24,40.0,4
24,41.0,1
24,44.0,1
24,45.0,1
24,49.0,1
25,21.0,1
25,26.0,2
25,27.0,1
25,28.0,2
25,30.0,2
25,31.0,2
25,32.0,3
25,33.0,1
25,34.0,3
