gen,score,count
0,22.0,2
0,24.0,5
0,25.0,2
0,26.0,1
0,27.0,2
0,28.0,2
0,29.0,2
0,30.0,2
0,31.0,2
0,32.0,2
0,34.0,1
0,36.0,1
0,37.0,1
1,20.0,1
1,25.0,2
1,28.0,2
1,29.0,2
1,30.0,2
1,34.0,2
1,35.0,2
1,36.0,1
1,38.0,2
1,39.0,3
1,40.0,2
1,41.0,1
1,42.0,1
1,43.0,1
1,45.0,1
2,24.0,2
2,26.0,1
2,27.0,1
2,28.0,1
2,29.0,1
2,30.0,4
2,32.0,1
2,34.0,2
2,35.0,2
2,36.0,1
2,37.0,2
2,38.0,1
2,39.0,1
2,40.0,1
2,45.0,1
2,46.0,1
2,47.0,1
2,50.0,1
3,25.0,1
3,28.0,2
3,29.0,2
3,30.0,1
3,31.0,1
3,33.0,1
3,35.0,1
3,36.0,1
3,37.0,1
3,38.0,3
3,39.0,1
3,40.0,1
3,41.0,2
3,45.0,2
3,47.0,2
3,49.0,1
3,52.0,1
3,58.0,1
4,31.0,1
4,32.0,4
4,33.0,2
4,34.0,2
4,36.0,2
4,37.0,2
4,38.0,1
4,39.0,4
4,40.0,3
4,42.0,1
4,43.0,1
4,44.0,2
5,28.0,1
5,30.0,1
5,31.0,2
5,32.0,1
5,33.0,2
5,34.0,1
5,35.0,1
5,36.0,1
5,37.0,2
5,40.0,2
5,41.0,4
5,42.0,2
5,43.0,1
5,44.0,2
5,46.0,1
5,59.0,1
6,30.0,1
6,31.0,1
6,32.0,1
6,33.0,1
6,35.0,1
6,36.0,1
6,37.0,1
6,38.0,2
6,41.0,4
6,42.0,2
6,43.0,3
6,44.0,2
6,45.0,1
6,46.0,1
6,47.0,1
6,48.0,1
6,49.0,1
7,28.0,1
7,30.0,2
7,32.0,2
7,33.0,1
7,34.0,2
7,36.0,2
7,37.0,2
7,38.0,1
7,40.0,1
7,41.0,2
7,43.0,1
7,44.0,1
7,46.0,1
7,47.0,1
7,48.0,1
7,49.0,1
7,50.0,1
7,53.0,1
7,55.0,1
8,28.0,1
8,30.0,3
8,32.0,3
8,34.0,1
8,35.0,1
8,36.0,1
8,37.0,3
8,39.0,2
8,42.0,1
8,43.0,2
8,44.0,2
8,46.0,1
8,47.0,1
8,48.0,2
8,51.0,1
9,25.0,1
9,30.0,1
9,32.0,1
9,33.0,1
9,34.0,1
9,36.0,1
9,37.0,2
9,38.0,3
9,39.0,1
9,40.0,1
9,41.0,1
9,43.0,2
9,44.0,2
9,45.0,2
9,46.0,2
9,50.0,1
9,52.0,1
9,54.0,1
10,26.0,1
10,27.0,1
10,31.0,1
10,32.0,1
10,33.0,1
10,35.0,2
10,37.0,3
10,38.0,3
10,40.0,1
10,41.0,2
10,43.0,1
10,44.0,2
10,46.0,2
10,47.0,1
10,48.0,1
10,50.0,1
10,51.0,1
11,33.0,1
11,35.0,2
11,38.0,3
11,39.0,2
11,40.0,1
11,41.0,2
11,42.0,1
11,43.0,1
11,44.0,2
11,45.0,1
11,46.0,1
11,50.0,1
11,53.0,3
11,55.0,1
11,56.0,1
11,57.0,2
12,31.0,1
12,37.0,1
12,39.0,1
12,40.0,2
12,42.0,1
12,43.0,1
12,44.0,1
12,45.0,1
12,46.0,1
12,47.0,3
12,48.0,1
12,50.0,1
12,51.0,1
12,52.0,3
12,53.0,1
12,55.0,2
12,59.0,1
12,62.0,1
12,66.0,1
13,28.0,1
13,35.0,1
13,37.0,2
13,38.0,1
13,40.0,1
13,41.0,1
13,42.0,1
13,44.0,3
13,45.0,1
13,47.0,4
13,48.0,1
13,49.0,2
13,50.0,2
13,51.0,1
13,52.0,1
13,53.0,1
13,57.0,1
14,33.0,1
14,35.0,1
14,38.0,1
14,39.0,3
14,40.0,1
14,41.0,2
14,43.0,2
14,44.0,3
14,45.0,2
14,46.0,1
14,47.0,2
14,48.0,3
14,49.0,1
14,54.0,1
14,55.0,1
15,32.0,1
15,37.0,1
15,38.0,1
15,39.0,1
15,40.0,1
15,41.0,2
15,43.0,3
15,44.0,1
15,45.0,1
15,47.0,2
15,49.0,2
15,50.0,2
15,51.0,3
15,52.0,1
15,54.0,1
15,55.0,1
15,61.0,1
16,32.0,1
16,37.0,1
16,38.0,1
16,39.0,1
16,40.0,1
16,42.0,1
16,43.0,1
16,44.0,1
16,45.0,2
16,46.0,1
16,47.0,1
16,49.0,1
16,50.0,1
16,52.0,6
16,54.0,2
16,55.0,1
16,64.0,1
16,66.0,1
17,28.0,1
17,30.0,1
17,32.0,1
17,37.0,2
17,38.0,1
17,40.0,2
17,42.0,1
17,43.0,2
17,44.0,2
17,46.0,1
17,47.0,3
17,48.0,1
17,49.0,1
17,51.0,2
17,53.0,3
17,54.0,1
18,27.0,1
18,35.0,2
18,38.0,1
18,39.0,2
18,40.0,2
18,41.0,4
18,43.0,2
18,44.0,2
18,45.0,3
18,47.0,2
18,53.0,1
18,55.0,1
18,56.0,1
18,57.0,1
19,36.0,1
19,37.0,1
19,39.0,1
19,41.0,1
19,42.0,3
19,43.0,3
19,44.0,2
19,45.0,2
19,46.0,4
19,48.0,1
19,49.0,1
19,52.0,1
19,53.0,1
19,54.0,1
19,55.0,1
19,61.0,1
20,20.0,1
20,34.0,2
20,36.0,2
20,37.0,1
20,39.0,1
20,40.0,2
20,41.0,1
20,42.0,3
20,44.0,1
20,45.0,1
20,46.0,2
20,48.0,1
20,49.0,1
20,50.0,1
20,52.0,1
20,54.0,1
20,57.0,1
20,58.0,1
20,63.0,1
21,30.0,1
21,33.0,1
21,34.0,1
21,35.0,3
21,36.0,1
21,38.0,1
21,40.0,1
21,41.0,2
21,42.0,1
21,43.0,1
21,45.0,1
21,46.0,1
21,47.0,1
21,48.0,1
21,49.0,4
21,50.0,1
21,52.0,2
21,55.0,1
22,33.0,1
22,35.0,1
22,36.0,1
22,37.0,1
22,38.0,1
22,39.0,1
22,43.0,1
22,45.0,2
22,46.0,1
22,47.0,2
22,48.0,2
22,49.0,1
22,50.0,3
22,51.0,2
22,53.0,1
22,55.0,2
22,56.0,1
22,57.0,1
23,33.0,1
23,35.0,2
