gen,score,count
0,15.0,1
0,17.0,2
0,20.0,1
0,21.0,2
0,22.0,1
0,23.0,1
0,26.0,3
0,27.0,1
0,28.0,2
0,29.0,2
0,31.0,4
0,32.0,1
0,35.0,1
0,40.0,1
0,43.0,2
1,18.0,1
1,19.0,1
1,20.0,2
1,21.0,1
1,22.0,1
1,23.0,1
1,24.0,1
1,25.0,2
1,26.0,1
1,28.0,1
1,31.0,3
1,32.0,1
1,33.0,1
1,35.0,2
1,37.0,2
1,39.0,2
1,43.0,1
1,47.0,1
2,22.0,3
2,23.0,1
2,24.0,1
2,25.0,1
2,26.0,2
2,27.0,1
2,30.0,2
2,31.0,1
2,32.0,1
2,34.0,2
2,35.0,3
2,36.0,1
2,38.0,1
2,39.0,3
2,42.0,1
2,45.0,1
3,19.0,1
3,21.0,1
3,23.0,2
3,27.0,1
3,29.0,4
3,30.0,2
3,31.0,1
3,32.0,2
3,33.0,1
3,35.0,2
3,36.0,4
3,37.0,2
3,43.0,1
3,51.0,1
4,17.0,1
4,21.0,1
4,24.0,1
4,28.0,3
4,29.0,1
4,30.0,1
4,31.0,2
4,32.0,2
4,33.0,1
4,35.0,2
4,36.0,3
4,37.0,2
4,38.0,1
4,40.0,1
4,41.0,2
4,44.0,1
5,21.0,1
5,22.0,1
5,23.0,1
5,24.0,1
5,25.0,1
5,28.0,2
5,29.0,1
5,30.0,1
5,31.0,1
5,32.0,1
5,34.0,1
5,35.0,1
5,36.0,3
5,37.0,2
5,40.0,2
5,41.0,2
5,42.0,1
5,46.0,1
5,55.0,1
6,25.0,2
6,26.0,1
6,28.0,1
6,29.0,2
6,31.0,1
6,32.0,1
6,33.0,2
6,34.0,3
6,35.0,2
6,37.0,2
6,39.0,1
6,40.0,1
6,41.0,1
6,42.0,1
6,44.0,1
6,45.0,1
6,46.0,1
6,52.0,1
7,22.0,1
7,25.0,5
7,27.0,1
7,28.0,1
7,29.0,2
7,30.0,1
7,32.0,1
7,33.0,1
7,39.0,3
7,42.0,4
7,43.0,1
7,45.0,2
7,46.0,1
7,49.0,1
8,19.0,1
8,20.0,1
8,21.0,1
8,23.0,1
8,25.0,1
8,26.0,1
8,29.0,1
8,30.0,2
8,31.0,1
8,32.0,1
8,33.0,2
8,34.0,1
8,35.0,2
8,36.0,1
8,37.0,2
8,38.0,2
8,40.0,1
8,44.0,2
8,46.0,1
9,22.0,1
9,24.0,1
9,25.0,1
9,27.0,1
9,28.0,3
9,29.0,2
9,30.0,1
9,32.0,2
9,33.0,2
9,35.0,1
9,36.0,1
9,37.0,3
9,42.0,2
9,43.0,1
9,45.0,1
9,46.0,2
10,23.0,2
10,25.0,1
10,28.0,1
10,30.0,1
10,31.0,3
10,32.0,1
10,33.0,1
10,34.0,1
10,36.0,1
10,37.0,3
10,38.0,2
10,39.0,1
10,40.0,2
10,41.0,1
10,44.0,1
10,48.0,2
10,53.0,1
11,27.0,1
11,28.0,1
11,29.0,2
11,31.0,2
11,33.0,2
11,34.0,4
11,35.0,3
11,36.0,1
11,37.0,1
11,38.0,1
11,39.0,1
11,42.0,1
11,44.0,1
11,45.0,1
11,50.0,1
11,53.0,1
11,58.0,1
12,23.0,1
12,27.0,1
12,28.0,1
12,30.0,1
12,32.0,2
12,33.0,3
12,34.0,3
12,36.0,4
12,39.0,1
12,40.0,2
12,41.0,1
12,42.0,1
12,46.0,1
12,48.0,1
12,51.0,1
12,54.0,1
13,18.0,1
13,22.0,1
13,26.0,1
13,28.0,1
13,29.0,1
13,31.0,2
13,32.0,2
13,34.0,2
13,36.0,1
13,37.0,2
13,38.0,1
13,40.0,2
13,41.0,1
13,42.0,2
13,44.0,1
13,45.0,1
13,48.0,1
13,51.0,1
13,52.0,1
14,25.0,1
14,27.0,1
14,28.0,1
14,30.0,2
14,31.0,2
14,32.0,2
14,33.0,2
14,36.0,3
14,37.0,1
14,39.0,2
14,40.0,1
14,41.0,1
14,42.0,2
14,47.0,1
14,48.0,1
14,52.0,1
14,53.0,1
15,27.0,1
15,28.0,1
15,32.0,1
15,33.0,1
15,36.0,3
15,37.0,2
15,38.0,2
15,39.0,2
15,42.0,3
15,43.0,2
15,45.0,1
15,46.0,2
15,47.0,2
15,50.0,1
15,53.0,1
16,30.0,1
16,33.0,1
16,34.0,1
16,35.0,1
16,36.0,1
16,37.0,1
16,40.0,3
16,41.0,3
16,42.0,2
16,45.0,2
16,46.0,3
16,49.0,1
16,50.0,3
16,53.0,1
16,58.0,1
17,30.0,1
17,32.0,1
17,34.0,1
17,35.0,1
17,36.0,1
17,38.0,3
17,39.0,4
17,40.0,3
17,41.0,2
17,43.0,1
17,44.0,1
17,46.0,1
17,47.0,2
17,49.0,1
17,50.0,1
17,51.0,1
18,26.0,1
18,32.0,1
18,36.0,1
18,38.0,2
18,40.0,2
18,41.0,2
18,42.0,4
18,43.0,1
18,44.0,1
18,45.0,2
18,47.0,3
18,48.0,2
18,50.0,1
18,51.0,1
18,59.0,1
19,30.0,1
19,31.0,1
19,34.0,1
19,35.0,2
19,37.0,2
19,38.0,3
19,39.0,1
19,40.0,4
19,41.0,1
19,43.0,1
19,44.0,1
19,45.0,1
19,46.0,1
19,47.0,3
19,50.0,2
20,27.0,1
20,33.0,1
20,34.0,1
20,35.0,1
20,36.0,1
20,37.0,3
20,38.0,1
20,40.0,1
20,42.0,4
20,44.0,2
20,45.0,1
20,47.0,2
20,48.0,2
20,49.0,1
20,50.0,1
20,51.0,1
20,52.0,1
21,35.0,1
21,38.0,1
21,39.0,2
21,40.0,2
21,42.0,2
21,43.0,2
21,44.0,1
21,45.0,4
21,46.0,1
21,47.0,2
21,48.0,1
21,49.0,2
21,50.0,1
21,51.0,1
21,53.0,1
21,56.0,1
22,29.0,1
22,38.0,2
22,39.0,1
22,41.0,1
22,42.0,1
22,43.0,1
22,45.0,1
22,47.0,2
22,48.0,1
22,49.0,2
22,51.0,3
22,53.0,1
22,54.0,2
22,55.0,2
22,56.0,1
22,57.0,1
22,59.0,1
22,62.0,1
23,39.0,1
23,40.0,1
23,41.0,2
23,42.0,2
23,43.0,2
23,44.0,1
23,45.0,1
23,46.0,1
23,47.0,2
23,48.0,3
23,49.0,1
23,51.0,1
23,52.0,1
23,53.0,1
23,54.0,1
23,55.0,1
23,59.0,1
23,62.0,1
23,63.0,1
24,36.0,1
24,37.0,1
24,39.0,1
24,40.0,3
24,41.0,1
24,44.0,1
24,45.0,2
24,46.0,2
24,47.0,2
24,48.0,3
24,50.0,1
24,51.0,1
24,52.0,3
24,55.0,2
24,56.0,1
25,36.0,1
25,39.0,2
25,40.0,1
25,41.0,2
25,42.0,2
25,43.0,2
25,45.0,2
25,46.0,3
25,48.0,3
25,51.0,2
25,53.0,1
25,57.0,3
25,58.0,1
26,32.0,2
26,38.0,1
26,39.0,1
26,41.0,2
26,42.0,1
26,43.0,1
26,44.0,2
26,45.0,3
26,46.0,1
26,47.0,2
26,48.0,1
26,51.0,1
26,52.0,3
26,53.0,2
26,54.0,1
26,55.0,1
27,29.0,1
27,36.0,1
27,37.0,1
27,38.0,1
27,40.0,2
27,42.0,1
27,43.0,1
27,44.0,2
27,45.0,3
27,46.0,3
27,47.0,1
27,50.0,3
27,51.0,1
27,53.0,1
27,54.0,1
27,56.0,2
28,34.0,1
28,36.0,1
28,39.0,1
28,40.0,1
28,41.0,1
28,42.0,1
28,43.0,2
28,44.0,3
28,45.0,1
28,46.0,1
28,48.0,1
28,49.0,2
28,50.0,2
28,51.0,2
28,52.0,1
28,53.0,2
28,56.0,1
28,57.0,1
29,33.0,1
29,37.0,1
29,39.0,1
29,40.0,1
29,42.0,1
