gen,score,count
0,20.0,1
0,21.0,1
0,22.0,1
0,26.0,2
0,28.0,4
0,29.0,1
0,31.0,1
0,32.0,1
0,33.0,4
0,34.0,1
0,35.0,3
0,38.0,2
0,40.0,1
0,42.0,1
0,45.0,1
1,23.0,2
1,25.0,1
1,26.0,1
1,27.0,2
1,28.0,2
1,29.0,2
1,30.0,2
1,31.0,2
1,32.0,1
1,34.0,2
1,35.0,3
1,36.0,1
1,40.0,1
1,41.0,1
1,43.0,2
2,13.0,1
2,26.0,1
2,28.0,1
2,29.0,2
2,30.0,2
2,32.0,4
2,33.0,3
2,34.0,1
2,35.0,1
2,37.0,1
2,38.0,2
2,39.0,1
2,40.0,1
2,42.0,2
2,47.0,1
2,51.0,1
3,19.0,1
3,21.0,1
3,27.0,1
3,29.0,1
3,30.0,1
3,31.0,1
3,32.0,1
3,33.0,2
3,34.0,2
3,35.0,2
3,36.0,1
3,37.0,1
3,39.0,2
3,41.0,2
3,42.0,1
3,43.0,1
3,44.0,1
3,45.0,1
3,47.0,2
4,23.0,1
4,25.0,1
4,27.0,1
4,30.0,1
4,33.0,3
4,36.0,3
4,38.0,2
4,39.0,2
4,41.0,1
4,42.0,1
4,43.0,2
4,44.0,2
4,45.0,1
4,48.0,1
4,49.0,1
4,52.0,1
4,54.0,1
5,25.0,1
5,27.0,1
5,29.0,2
5,33.0,5
5,35.0,1
5,36.0,1
5,38.0,1
5,39.0,1
5,41.0,1
5,42.0,4
5,43.0,1
5,44.0,1
5,46.0,1
5,48.0,1
5,49.0,2
5,50.0,1
6,23.0,1
6,24.0,1
6,31.0,1
6,32.0,1
6,34.0,1
6,35.0,1
6,36.0,2
6,37.0,1
6,38.0,2
6,39.0,1
6,40.0,5
6,42.0,2
6,43.0,2
6,44.0,2
6,48.0,1
6,54.0,1
7,28.0,1
7,31.0,1
7,32.0,1
7,33.0,2
7,34.0,1
7,35.0,2
7,37.0,2
7,38.0,1
7,39.0,2
7,40.0,1
7,41.0,1
7,43.0,2
7,44.0,1
7,45.0,1
7,46.0,1
7,47.0,1
7,49.0,1
7,51.0,1
7,52.0,1
7,53.0,1
8,31.0,1
8,32.0,1
8,34.0,2
8,36.0,1
8,37.0,3
8,38.0,4
8,39.0,2
8,41.0,2
8,42.0,2
8,45.0,2
8,46.0,2
8,50.0,1
8,51.0,1
8,56.0,1
9,32.0,1
9,34.0,2
9,35.0,1
9,37.0,1
9,38.0,1
9,40.0,1
9,41.0,1
9,42.0,4
9,43.0,1
9,44.0,4
9,45.0,1
9,46.0,1
9,47.0,2
9,48.0,2
9,49.0,1
9,50.0,1
10,32.0,1
10,35.0,1
10,36.0,1
10,37.0,1
10,39.0,2
10,40.0,2
10,41.0,2
10,43.0,1
10,44.0,4
10,45.0,2
10,48.0,1
10,49.0,1
10,50.0,1
10,51.0,1
10,52.0,1
10,55.0,1
10,59.0,2
11,34.0,1
11,35.0,1
11,36.0,1
11,37.0,4
11,39.0,1
11,40.0,1
11,41.0,2
11,42.0,1
11,43.0,1
11,44.0,1
11,46.0,1
11,47.0,3
11,50.0,1
11,51.0,1
11,52.0,1
11,53.0,3
11,55.0,1
12,31.0,1
12,33.0,1
12,34.0,2
12,35.0,1
12,36.0,1
12,37.0,3
12,38.0,1
12,39.0,1
12,40.0,2
12,42.0,2
12,44.0,1
12,45.0,3
12,46.0,1
12,48.0,1
12,49.0,1
12,51.0,2
12,52.0,1
13,29.0,1
13,31.0,1
13,36.0,1
13,38.0,1
13,39.0,3
13,40.0,1
13,41.0,3
13,44.0,3
13,45.0,2
13,46.0,1
13,47.0,1
13,49.0,1
13,51.0,1
13,53.0,2
13,54.0,1
13,55.0,1
13,59.0,1
14,31.0,1
14,33.0,1
14,34.0,1
14,35.0,1
14,36.0,1
14,38.0,2
14,39.0,2
14,40.0,1
14,41.0,1
14,42.0,2
14,43.0,1
14,44.0,1
14,45.0,3
14,46.0,3
14,47.0,2
14,50.0,1
14,54.0,1
15,25.0,1
15,28.0,1
15,29.0,1
15,31.0,1
15,34.0,1
15,36.0,1
15,37.0,1
15,38.0,1
15,39.0,1
15,43.0,2
15,44.0,3
15,47.0,1
15,48.0,1
15,49.0,2
15,50.0,1
15,52.0,1
15,54.0,1
15,55.0,1
15,57.0,1
15,58.0,1
15,62.0,1
16,31.0,1
16,32.0,1
16,35.0,1
16,36.0,2
16,39.0,2
16,40.0,1
16,41.0,3
16,42.0,5
16,43.0,1
16,45.0,1
16,46.0,1
16,47.0,2
16,49.0,1
16,50.0,1
16,51.0,2
17,26.0,1
17,32.0,1
17,35.0,3
17,37.0,1
17,38.0,1
17,41.0,2
17,42.0,4
17,43.0,1
17,44.0,1
17,45.0,2
17,46.0,2
17,48.0,1
17,49.0,1
17,50.0,2
17,52.0,1
17,53.0,1
18,30.0,1
18,31.0,1
18,32.0,1
18,34.0,1
18,36.0,3
18,37.0,2
18,38.0,1
18,39.0,1
18,40.0,2
18,42.0,1
18,43.0,2
18,44.0,1
18,45.0,1
18,46.0,1
18,47.0,1
18,48.0,1
18,50.0,2
18,51.0,1
18,52.0,1
19,35.0,2
19,36.0,3
19,37.0,1
19,38.0,1
19,40.0,3
19,41.0,1
19,42.0,1
19,43.0,2
19,44.0,4
19,45.0,1
19,46.0,3
19,47.0,1
19,48.0,2
20,25.0,1
20,32.0,1
20,33.0,3
20,35.0,2
20,37.0,2
20,39.0,1
20,41.0,3
20,43.0,3
20,45.0,2
20,46.0,1
20,47.0,3
20,49.0,1
20,50.0,1
20,60.0,1
21,31.0,1
21,33.0,1
21,37.0,2
21,41.0,1
21,42.0,4
21,43.0,3
21,44.0,1
21,45.0,2
21,46.0,1
21,48.0,1
21,49.0,2
21,50.0,2
21,51.0,1
21,52.0,1
21,53.0,1
21,54.0,1
22,35.0,1
22,39.0,1
22,41.0,1
22,43.0,1
22,44.0,2
22,45.0,2
22,46.0,2
22,47.0,4
22,48.0,2
22,49.0,2
22,50.0,1
22,52.0,2
22,53.0,2
22,54.0,1
22,59.0,1
23,31.0,1
23,35.0,1
23,37.0,3
23,40.0,3
23,41.0,1
23,42.0,1
23,43.0,2
23,44.0,2
23,45.0,3
23,46.0,2
23,47.0,3
23,52.0,1
23,55.0,1
23,58.0,1
24,30.0,1
24,32.0,1
24,34.0,1
24,36.0,1
24,37.0,1
24,43.0,2
24,44.0,3
24,45.0,3
24,46.0,2
24,47.0,2
24,48.0,1
24,49.0,1
24,50.0,1
24,51.0,1
24,52.0,1
24,54.0,3
25,32.0,1
25,35.0,2
25,37.0,1
25,38.0,1
25,40.0,1
25,42.0,2
25,43.0,2
25,44.0,1
25,45.0,2
25,46.0,2
25,47.0,1
25,49.0,2
25,50.0,1
25,51.0,1
25,53.0,1
25,55.0,1
25,58.0,1
25,59.0,1
25,60.0,1
26,36.0,1
26,39.0,1
26,42.0,2
26,43.0,4
26,44.0,1
26,46.0,1
26,47.0,1
26,48.0,2
26,49.0,4
26,51.0,1
26,53.0,2
26,54.0,1
26,55.0,3
26,56.0,1
27,38.0,1
27,39.0,1
27,41.0,1
27,44.0,2
27,45.0,3
27,46.0,4
27,47.0,4
27,50.0,2
27,51.0,1
27,52.0,2
27,53.0,1
27,54.0,1
27,55.0,1
27,60.0,1
28,34.0,1
28,36.0,1
28,39.0,1
28,41.0,1
28,42.0,3
28,43.0,3
28,44.0,2
28,46.0,3
28,47.0,1
28,48.0,2
28,49.0,1
28,50.0,1
28,54.0,1
28,57.0,2
28,58.0,1
28,59.0,1
29,37.0,1
29,38.0,1
29,39.0,1
29,40.0,2
29,41.0,1
29,42.0,1
29,44.0,1
29,45.0,1
29,46.0,3
29,47.0,3
29,48.0,1
29,51.0,1
29,52.0,1
29,53.0,1
29,54.0,3
29,57.0,2
29,58.0,1
30,39.0,1
30,40.0,1
30,41.0,2
30,42.0,1
30,43.0,3
30,44.0,3
30,45.0,1
30,46.0,2
30,47.0,1
30,48.0,2
30,49.0,2
30,50.0,1
30,51.0,2
30,53.0,2
30,62.0,1
31,35.0,1
31,40.0,3
31,41.0,1
31,42.0,2
31,43.0,2
31,44.0,1
31,45.0,2
31,46.0,2
31,47.0,3
31,48.0,2
31,50.0,3
31,51.0,1
31,54.0,1
31,57.0,1
