gen,score,count
53,31.0,1
53,34.0,2
53,35.0,1
53,36.0,1
53,37.0,1
53,39.0,1
53,40.0,4
53,41.0,1
53,44.0,2
53,45.0,1
53,46.0,1
53,47.0,2
53,48.0,2
53,54.0,1
53,55.0,1
54,24.0,1
54,34.0,1
54,35.0,3
54,36.0,1
54,38.0,1
54,40.0,2
54,41.0,2
54,42.0,2
54,43.0,1
54,44.0,1
54,46.0,4
54,47.0,1
54,48.0,1
54,49.0,1
54,51.0,1
54,52.0,1
54,54.0,1
55,36.0,5
55,37.0,1
55,38.0,2
55,39.0,3
55,40.0,1
55,41.0,2
55,43.0,2
55,44.0,1
55,45.0,4
55,47.0,1
55,50.0,2
55,57.0,1
56,31.0,1
56,34.0,1
56,35.0,1
56,36.0,1
56,37.0,1
56,40.0,1
56,42.0,4
56,43.0,2
56,44.0,2
56,45.0,2
56,46.0,1
56,47.0,1
56,48.0,2
56,50.0,1
56,51.0,2
56,52.0,1
56,54.0,1
57,30.0,1
57,32.0,1
57,35.0,2
57,36.0,1
57,37.0,3
57,38.0,1
57,40.0,3
57,41.0,1
57,42.0,3
57,43.0,1
57,44.0,1
57,45.0,1
57,47.0,2
57,49.0,2
57,50.0,1
57,51.0,1
58,30.0,1
58,34.0,1
58,35.0,1
58,36.0,1
58,38.0,2
58,39.0,2
58,40.0,1
58,41.0,1
58,42.0,5
58,44.0,1
58,45.0,2
58,46.0,2
58,47.0,3
58,49.0,1
58,51.0,1
59,27.0,1
59,32.0,1
59,36.0,1
59,37.0,4
59,38.0,2
59,39.0,1
59,41.0,3
59,42.0,2
59,43.0,5
59,44.0,1
59,45.0,1
59,46.0,1
59,47.0,1
59,48.0,1
60,28.0,1
60,31.0,1
60,32.0,2
60,34.0,2
60,36.0,1
60,37.0,2
60,38.0,2
60,39.0,1
60,40.0,1
60,41.0,2
60,42.0,2
60,44.0,2
60,48.0,1
60,49.0,1
60,51.0,2
60,53.0,1
60,54.0,1
61,26.0,1
61,29.0,1
61,34.0,1
61,35.0,2
61,38.0,1
61,39.0,1
61,41.0,1
61,42.0,4
61,43.0,2
61,44.0,3
61,45.0,3
61,47.0,1
61,49.0,2
61,50.0,1
61,52.0,1
62,36.0,2
62,37.0,1
62,41.0,4
62,42.0,2
62,43.0,5
62,44.0,2
62,47.0,3
62,48.0,1
62,50.0,2
62,52.0,2
62,54.0,1
63,34.0,1
63,36.0,1
63,37.0,1
63,38.0,1
63,40.0,2
63,41.0,3
63,42.0,1
63,43.0,1
63,44.0,3
63,45.0,1
63,46.0,1
63,47.0,2
63,48.0,1
63,49.0,1
63,50.0,2
63,51.0,1
63,54.0,1
63,58.0,1
64,27.0,1
64,33.0,1
64,34.0,1
64,35.0,1
64,36.0,2
64,37.0,2
64,39.0,2
64,40.0,1
64,41.0,2
64,43.0,1
64,44.0,1
64,45.0,2
64,46.0,3
64,47.0,2
64,48.0,1
64,51.0,1
64,55.0,1
65,33.0,1
65,34.0,1
65,35.0,2
65,36.0,1
65,37.0,1
65,39.0,2
65,40.0,3
65,41.0,2
65,43.0,2
65,45.0,1
65,46.0,1
65,47.0,2
65,48.0,2
65,49.0,2
65,52.0,1
65,56.0,1
66,30.0,1
66,31.0,1
66,32.0,1
66,33.0,1
66,34.0,1
66,35.0,1
66,38.0,2
66,39.0,1
66,40.0,1
66,41.0,2
66,43.0,2
66,45.0,3
66,46.0,1
66,48.0,1
66,49.0,1
66,51.0,1
66,52.0,1
66,54.0,2
66,55.0,1
67,30.0,1
67,32.0,1
67,33.0,1
67,38.0,2
67,41.0,3
67,42.0,2
67,43.0,1
67,44.0,1
67,45.0,2
67,46.0,3
67,47.0,2
67,48.0,3
67,49.0,1
67,50.0,1
67,58.0,1
68,30.0,1
68,31.0,2
68,37.0,1
68,38.0,1
68,39.0,2
68,40.0,2
68,41.0,2
68,42.0,1
68,43.0,4
68,44.0,3
68,46.0,1
68,48.0,3
68,50.0,1
68,54.0,1
69,38.0,2
69,39.0,2
69,40.0,1
69,41.0,2
69,43.0,1
69,44.0,2
69,45.0,1
69,47.0,4
69,48.0,1
69,49.0,1
69,51.0,4
69,53.0,1
69,54.0,1
69,56.0,1
69,57.0,1
70,30.0,1
70,33.0,1
70,37.0,1
70,38.0,1
70,39.0,1
70,40.0,1
70,41.0,2
70,42.0,1
70,43.0,2
70,44.0,3
70,45.0,1
70,46.0,2
70,47.0,3
70,48.0,2
70,52.0,2
70,56.0,1
71,34.0,1
71,38.0,2
71,40.0,2
71,41.0,2
71,43.0,2
71,44.0,2
71,45.0,1
71,46.0,2
71,49.0,1
71,50.0,1
71,51.0,2
71,52.0,2
71,53.0,1
71,54.0,2
71,58.0,2
72,39.0,1
72,40.0,1
72,42.0,2
72,44.0,2
72,45.0,5
72,47.0,2
72,48.0,2
72,49.0,2
72,50.0,3
72,51.0,1
72,52.0,2
72,53.0,2
73,36.0,1
73,37.0,1
73,40.0,1
73,42.0,2
73,43.0,1
73,44.0,4
73,45.0,2
73,46.0,3
73,47.0,1
73,49.0,1
73,50.0,1
73,51.0,1
73,52.0,3
73,54.0,3
74,32.0,1
74,33.0,1
74,35.0,1
74,37.0,1
74,38.0,1
74,42.0,1
74,43.0,1
74,44.0,4
74,46.0,2
74,47.0,1
74,49.0,2
74,52.0,2
74,53.0,3
74,54.0,2
74,60.0,1
74,63.0,1
75,42.0,1
75,43.0,1
75,44.0,3
75,45.0,2
75,46.0,1
75,47.0,1
75,48.0,3
75,49.0,2
75,50.0,4
75,51.0,2
75,52.0,2
75,53.0,1
75,54.0,1
75,56.0,1
76,29.0,1
76,39.0,2
76,41.0,3
76,42.0,2
76,43.0,1
76,44.0,4
76,46.0,1
76,47.0,1
76,48.0,1
76,49.0,1
76,50.0,2
76,51.0,1
76,52.0,1
76,54.0,1
76,56.0,2
76,58.0,1
77,33.0,1
77,34.0,1
77,37.0,3
77,38.0,1
77,39.0,1
77,40.0,1
77,41.0,3
77,42.0,3
77,43.0,2
77,44.0,1
77,46.0,1
77,47.0,2
77,49.0,1
77,50.0,1
77,52.0,1
77,53.0,1
77,56.0,1
78,29.0,1
78,36.0,2
78,37.0,1
78,38.0,2
78,39.0,1
78,40.0,2
78,43.0,4
78,44.0,2
78,45.0,2
78,47.0,1
78,50.0,1
78,51.0,4
78,54.0,2
79,37.0,1
79,39.0,1
79,41.0,3
79,42.0,2
79,43.0,2
79,44.0,3
79,46.0,1
79,47.0,1
79,48.0,2
79,49.0,2
79,50.0,4
79,51.0,1
79,52.0,1
79,57.0,1
80,33.0,1
80,34.0,1
80,36.0,1
80,39.0,2
80,42.0,1
80,44.0,2
80,46.0,2
80,47.0,3
80,48.0,1
80,49.0,2
80,50.0,2
80,53.0,4
80,54.0,1
80,56.0,1
80,60.0,1
81,36.0,1
81,37.0,3
81,40.0,2
81,42.0,4
81,43.0,2
81,44.0,2
81,45.0,1
81,46.0,1
81,47.0,1
81,50.0,3
81,51.0,1
81,52.0,1
81,53.0,1
81,55.0,1
81,59.0,1
82,38.0,2
82,41.0,1
82,42.0,2
82,43.0,1
82,44.0,2
82,45.0,1
82,46.0,1
82,47.0,3
82,48.0,1
82,49.0,1
82,50.0,3
82,51.0,2
82,54.0,2
82,58.0,1
82,59.0,1
82,60.0,1
83,33.0,1
83,34.0,1
83,38.0,1
83,42.0,1
83,43.0,3
83,44.0,1
83,45.0,2
83,46.0,1
83,47.0,1
83,48.0,1
83,49.0,3
83,51.0,3
83,52.0,1
83,53.0,4
83,55.0,1
84,30.0,1
84,33.0,1
84,38.0,3
84,40.0,1
84,41.0,1
84,42.0,2
84,43.0,1
84,45.0,3
84,46.0,3
84,48.0,3
84,49.0,2
84,52.0,2
84,53.0,2
85,33.0,1
85,36.0,1
85,38.0,1
85,41.0,2
85,42.0,3
85,43.0,3
85,44.0,1
85,45.0,2
85,47.0,1
85,49.0,2
85,50.0,3
85,51.0,2
85,53.0,1
85,61.0,1
85,65.0,1
86,34.0,1
86,35.0,1
86,36.0,1
86,37.0,1
86,39.0,1
86,40.0,1
86,42.0,1
86,44.0,6
86,46.0,2
86,48.0,1
86,51.0,3
86,52.0,3
86,53.0,3
87,34.0,1
87,35.0,1
87,38.0,2
87,39.0,1
87,42.0,1
87,44.0,2
87,45.0,2
87,47.0,1
87,49.0,1
87,50.0,2
87,51.0,4
87,52.0,2
87,53.0,3
87,54.0,1
87,56.0,1
88,35.0,1
88,40.0,1
88,42.0,2
88,43.0,2
88,44.0,2
88,45.0,2
88,47.0,1
88,48.0,2
88,49.0,4
88,51.0,1
88,52.0,1
88,53.0,3
88,54.0,1
88,57.0,1
88,58.0,1
89,35.0,2
89,38.0,2
89,39.0,2
89,41.0,2
89,42.0,2
89,43.0,2
89,44.0,1
89,45.0,1
89,46.0,1
89,47.0,1
89,48.0,2
89,49.0,2
89,52.0,1
89,53.0,2
89,54.0,1
89,59.0,1
90,36.0,1
90,39.0,1
90,40.0,2
90,41.0,1
90,42.0,1
90,43.0,3
90,44.0,1
90,45.0,2
90,46.0,1
90,47.0,1
90,48.0,1
90,49.0,3
90,50.0,1
90,52.0,4
90,58.0,1
90,62.0,1
91,32.0,1
91,38.0,1
91,39.0,3
91,41.0,2
91,42.0,2
91,43.0,1
91,44.0,3
91,45.0,1
91,46.0,1
91,47.0,1
91,48.0,2
91,49.0,3
91,50.0,1
91,55.0,1
91,56.0,1
91,59.0,1
92,33.0,1
92,35.0,1
92,36.0,1
92,37.0,1
92,39.0,2
92,40.0,1
92,41.0,1
92,42.0,2
92,46.0,2
92,47.0,3
92,50.0,2
92,51.0,4
92,52.0,1
92,53.0,1
92,58.0,1
92,61.0,1
93,33.0,1
93,39.0,3
93,41.0,1
93,42.0,2
93,44.0,2
93,45.0,3
93,46.0,1
93,47.0,2
93,48.0,1
93,49.0,1
93,50.0,1
93,51.0,1
93,52.0,2
93,53.0,1
93,54.0,1
93,55.0,1
93,59.0,1
94,37.0,1
94,42.0,1
94,43.0,2
94,44.0,1
94,46.0,2
94,47.0,1
94,48.0,3
94,50.0,3
94,51.0,2
94,53.0,4
94,54.0,1
94,56.0,1
94,57.0,1
94,58.0,1
94,60.0,1
95,38.0,1
95,40.0,2
95,42.0,2
95,43.0,1
95,44.0,1
95,45.0,3
95,47.0,1
95,48.0,1
95,49.0,4
95,50.0,1
95,52.0,1
95,53.0,1
95,55.0,1
95,58.0,2
95,61.0,3
96,40.0,1
96,41.0,1
96,42.0,1
96,45.0,3
96,46.0,4
96,47.0,3
96,48.0,1
96,49.0,1
96,51.0,1
96,52.0,2
96,53.0,3
96,56.0,2
96,59.0,1
96,64.0,1
97,38.0,1
97,43.0,1
97,44.0,1
97,45.0,1
97,46.0,2
97,48.0,3
97,49.0,2
97,50.0,2
97,52.0,2
97,53.0,3
97,54.0,1
97,56.0,1
97,57.0,3
97,58.0,1
97,60.0,1
98,36.0,1
98,37.0,1
98,39.0,1
98,40.0,1
98,41.0,1
98,42.0,1
98,44.0,4
98,46.0,1
98,47.0,2
98,48.0,1
98,50.0,2
98,51.0,1
98,52.0,2
98,53.0,2
98,55.0,1
98,56.0,1
98,58.0,1
98,59.0,1
99,41.0,1
99,45.0,2
99,46.0,2
99,47.0,1
99,48.0,3
99,49.0,1
99,50.0,3
99,51.0,1
99,52.0,3
99,55.0,3
99,57.0,2
99,58.0,1
99,60.0,1
99,62.0,1
100,41.0,2
100,42.0,1
100,43.0,1
100,44.0,1
100,45.0,1
100,46.0,1
100,47.0,2
100,48.0,4
100,52.0,2
100,53.0,1
100,54.0,5
100,58.0,1
100,59.0,1
100,60.0,1
100,61.0,1
101,34.0,1
101,35.0,1
101,38.0,2
101,40.0,1
101,44.0,1
101,45.0,1
101,47.0,3
101,49.0,3
101,50.0,1
101,51.0,1
101,52.0,1
101,53.0,1
101,54.0,1
101,56.0,2
101,57.0,1
101,58.0,2
101,59.0,2
102,40.0,1
102,44.0,3
102,45.0,1
102,46.0,1
102,47.0,1
102,48.0,1
102,49.0,2
102,50.0,2
102,51.0,1
102,52.0,1
102,55.0,4
102,56.0,1
102,58.0,3
102,59.0,1
102,60.0,1
102,63.0,1
103,38.0,1
103,39.0,1
103,40.0,2
103,41.0,2
103,44.0,2
103,46.0,3
103,47.0,1
103,48.0,2
103,50.0,3
103,51.0,1
103,52.0,1
103,53.0,1
103,54.0,1
103,55.0,2
103,60.0,2
104,40.0,1
104,41.0,2
104,42.0,1
104,43.0,1
104,44.0,1
104,45.0,3
104,46.0,3
104,48.0,3
104,49.0,1
104,51.0,1
104,53.0,3
104,54.0,1
104,55.0,1
104,56.0,1
104,57.0,1
104,61.0,1
105,34.0,2
105,36.0,1
105,42.0,2
105,43.0,2
105,44.0,3
105,45.0,2
105,46.0,1
105,47.0,3
105,49.0,4
105,50.0,1
105,51.0,1
105,52.0,1
105,53.0,1
105,54.0,1
106,39.0,1
106,41.0,4
106,42.0,2
106,43.0,1
106,44.0,1
106,45.0,2
106,46.0,2
106,47.0,1
106,48.0,1
106,49.0,1
106,50.0,1
106,51.0,4
106,52.0,1
106,54.0,2
106,56.0,1
107,36.0,1
107,37.0,1
107,40.0,1
107,41.0,1
107,42.0,3
107,43.0,3
107,44.0,2
107,45.0,1
107,48.0,2
107,49.0,2
107,50.0,3
107,51.0,1
107,52.0,1
107,58.0,1
107,59.0,2
108,34.0,1
108,35.0,1
108,38.0,2
108,40.0,1
108,42.0,3
108,43.0,1
108,44.0,2
108,45.0,1
108,46.0,3
108,47.0,1
108,48.0,2
108,50.0,1
108,51.0,3
108,52.0,2
108,57.0,1
109,36.0,1
109,39.0,1
109,40.0,1
109,41.0,1
109,42.0,2
109,43.0,3
109,44.0,1
109,45.0,1
109,46.0,3
109,47.0,1
109,48.0,2
109,49.0,1
109,50.0,1
109,52.0,2
109,54.0,2
109,55.0,2
110,32.0,1
110,33.0,1
110,36.0,1
110,37.0,1
110,38.0,1
110,39.0,1
110,40.0,3
110,41.0,1
110,42.0,2
110,45.0,2
110,46.0,2
110,47.0,1
110,48.0,1
110,49.0,2
110,50.0,1
110,52.0,1
110,53.0,1
110,55.0,1
110,56.0,1
111,37.0,1
111,38.0,2
111,39.0,2
111,40.0,2
111,41.0,2
111,42.0,1
111,43.0,2
111,45.0,1
111,46.0,1
111,48.0,3
111,49.0,3
111,52.0,3
111,53.0,2
112,35.0,1
112,36.0,1
