gen,score,count
0,17.0,1
0,20.0,1
0,21.0,1
0,22.0,1
0,23.0,1
0,24.0,1
0,25.0,2
0,26.0,1
0,27.0,2
0,28.0,2
0,29.0,1
0,30.0,2
0,33.0,3
0,35.0,1
0,36.0,2
0,37.0,1
0,38.0,1
0,39.0,1
1,20.0,1
1,22.0,2
1,26.0,1
1,27.0,1
1,28.0,2
1,29.0,2
1,30.0,1
1,32.0,1
1,33.0,2
1,34.0,2
1,35.0,1
1,36.0,2
1,40.0,1
1,41.0,2
1,43.0,1
1,44.0,1
1,46.0,2
2,15.0,1
2,22.0,1
2,25.0,1
2,28.0,1
2,30.0,1
2,31.0,2
2,32.0,3
2,33.0,2
2,36.0,1
2,39.0,2
2,40.0,2
2,42.0,2
2,44.0,2
2,45.0,1
2,46.0,1
2,51.0,2
3,15.0,1
3,30.0,3
3,32.0,1
3,33.0,4
3,34.0,2
3,35.0,1
3,37.0,1
3,38.0,1
3,39.0,1
3,40.0,1
3,41.0,2
3,43.0,1
3,44.0,1
3,46.0,2
3,48.0,1
3,50.0,1
3,52.0,1
4,19.0,1
4,29.0,3
4,34.0,1
4,35.0,1
4,36.0,3
4,38.0,3
4,39.0,2
4,40.0,2
4,41.0,1
4,42.0,1
4,43.0,1
4,45.0,2
4,46.0,1
4,47.0,1
4,50.0,1
4,51.0,1
5,28.0,1
5,30.0,1
5,32.0,1
5,33.0,2
5,35.0,1
5,36.0,1
5,37.0,3
5,38.0,2
5,39.0,1
5,40.0,1
5,41.0,3
5,42.0,1
5,45.0,1
5,47.0,2
5,51.0,1
5,52.0,2
5,55.0,1
6,25.0,1
6,31.0,2
6,35.0,1
6,36.0,2
6,37.0,2
6,38.0,1
6,39.0,3
6,40.0,1
6,43.0,3
6,45.0,2
6,50.0,2
6,52.0,1
6,53.0,1
6,54.0,3
7,29.0,1
7,32.0,1
7,33.0,2
7,34.0,2
7,37.0,1
7,38.0,1
7,39.0,3
7,40.0,3
7,43.0,2
7,44.0,1
7,47.0,1
7,48.0,1
7,49.0,2
7,50.0,1
7,56.0,2
7,57.0,1
8,28.0,1
8,32.0,1
8,33.0,2
8,35.0,1
8,36.0,2
8,37.0,1
8,38.0,1
8,39.0,1
8,40.0,2
8,43.0,1
8,44.0,3
8,45.0,2
8,47.0,1
8,51.0,1
8,52.0,1
8,53.0,2
8,54.0,1
8,58.0,1
9,31.0,1
9,33.0,2
9,34.0,2
9,35.0,2
9,37.0,1
9,38.0,1
9,39.0,1
9,40.0,2
9,41.0,3
9,44.0,1
9,46.0,3
9,48.0,1
9,51.0,1
9,52.0,1
9,53.0,2
9,57.0,1
10,29.0,1
10,32.0,1
10,34.0,2
10,37.0,4
10,39.0,1
10,40.0,1
10,43.0,3
10,44.0,2
10,45.0,1
10,46.0,1
10,47.0,2
10,49.0,3
10,50.0,1
10,54.0,1
10,56.0,1
11,27.0,1
11,33.0,1
11,34.0,1
11,35.0,1
11,39.0,4
11,40.0,2
11,41.0,1
11,42.0,1
11,45.0,2
11,48.0,2
11,49.0,2
11,50.0,2
11,52.0,2
11,54.0,1
11,56.0,2
12,34.0,1
12,35.0,1
12,37.0,3
12,38.0,2
12,39.0,2
12,41.0,1
12,43.0,3
12,44.0,1
12,45.0,2
12,46.0,2
12,47.0,3
12,49.0,2
12,50.0,1
12,54.0,1
13,15.0,1
13,34.0,1
13,36.0,3
13,38.0,1
13,39.0,2
13,40.0,2
13,42.0,2
13,44.0,1
13,45.0,1
13,46.0,3
13,48.0,1
13,49.0,1
13,50.0,1
13,51.0,2
13,55.0,1
13,56.0,1
13,57.0,1
14,29.0,1
14,31.0,1
14,33.0,1
14,36.0,3
14,37.0,2
14,38.0,1
14,39.0,2
14,40.0,1
14,42.0,2
14,43.0,3
14,44.0,2
14,45.0,1
14,49.0,1
14,50.0,2
14,51.0,1
14,52.0,1
15,27.0,1
15,32.0,1
15,35.0,1
15,36.0,1
15,37.0,1
15,40.0,4
15,41.0,1
15,42.0,4
15,43.0,1
15,44.0,1
15,45.0,1
15,46.0,2
15,47.0,2
15,48.0,1
15,51.0,1
15,57.0,1
15,58.0,1
16,32.0,1
16,33.0,1
16,34.0,1
16,36.0,1
16,38.0,2
16,40.0,1
16,41.0,1
16,42.0,1
16,43.0,1
16,44.0,5
16,45.0,1
16,46.0,5
16,50.0,2
16,51.0,1
16,53.0,1
17,33.0,3
17,37.0,1
17,38.0,1
17,39.0,1
17,40.0,3
17,41.0,1
17,42.0,2
17,43.0,2
17,44.0,3
17,45.0,2
17,47.0,2
17,48.0,2
17,49.0,1
17,50.0,1
18,29.0,1
18,35.0,1
18,36.0,2
18,37.0,1
18,38.0,1
18,41.0,3
18,42.0,2
18,44.0,4
18,45.0,1
18,46.0,4
18,47.0,1
18,48.0,2
18,49.0,1
18,50.0,1
19,31.0,2
19,36.0,1
19,37.0,1
19,38.0,1
19,39.0,3
19,40.0,2
19,41.0,3
19,42.0,1
19,44.0,3
19,46.0,1
19,47.0,2
19,48.0,1
19,49.0,2
19,51.0,2
20,30.0,1
20,32.0,1
20,35.0,3
20,36.0,2
20,37.0,1
20,38.0,1
20,40.0,1
20,41.0,3
20,42.0,2
20,43.0,2
20,44.0,1
20,45.0,2
20,47.0,1
20,49.0,2
20,51.0,1
20,57.0,1
21,24.0,1
21,31.0,1
21,33.0,3
21,34.0,1
21,38.0,1
21,40.0,1
21,42.0,1
21,43.0,5
21,44.0,1
21,45.0,2
21,47.0,2
21,48.0,3
21,51.0,2
21,55.0,1
22,30.0,1
22,31.0,1
22,38.0,3
22,39.0,1
22,40.0,3
22,42.0,3
22,43.0,3
22,44.0,1
22,45.0,1
22,47.0,1
22,48.0,2
22,49.0,2
22,50.0,2
22,53.0,1
23,34.0,3
23,35.0,2
23,36.0,1
23,37.0,1
23,38.0,1
23,40.0,5
23,41.0,2
23,42.0,1
23,43.0,1
23,45.0,1
23,46.0,3
23,48.0,2
23,50.0,1
23,52.0,1
24,29.0,1
24,32.0,2
24,33.0,2
24,34.0,1
24,37.0,2
24,39.0,1
24,40.0,2
24,41.0,4
24,42.0,1
24,44.0,1
24,45.0,1
24,46.0,2
24,48.0,1
24,49.0,1
24,51.0,1
24,52.0,1
24,54.0,1
25,28.0,1
25,29.0,1
25,30.0,1
25,31.0,1
25,32.0,1
25,35.0,1
25,37.0,1
25,38.0,5
25,40.0,3
25,41.0,2
25,42.0,1
25,45.0,1
25,46.0,1
25,47.0,2
25,48.0,1
25,51.0,1
25,53.0,1
26,24.0,1
26,33.0,1
26,34.0,1
26,36.0,3
26,37.0,3
26,38.0,2
26,40.0,2
26,41.0,1
26,42.0,1
26,43.0,2
26,44.0,2
26,45.0,1
26,46.0,1
26,47.0,1
26,48.0,1
26,49.0,1
26,53.0,1
27,27.0,1
27,35.0,1
27,38.0,1
27,39.0,2
27,40.0,2
27,41.0,4
27,42.0,2
27,43.0,2
27,44.0,1
27,45.0,3
27,46.0,1
27,48.0,1
27,49.0,1
27,50.0,1
27,51.0,1
27,54.0,1
28,33.0,1
28,35.0,1
28,37.0,1
28,38.0,1
28,40.0,2
28,41.0,1
28,42.0,2
28,43.0,1
28,44.0,1
28,45.0,3
28,46.0,3
28,47.0,1
28,48.0,1
28,49.0,1
28,50.0,1
28,53.0,1
28,54.0,2
28,58.0,1
29,39.0,2
29,40.0,2
29,41.0,1
29,43.0,3
29,44.0,1
29,45.0,3
29,46.0,2
29,48.0,5
29,51.0,1
29,52.0,2
29,54.0,2
29,57.0,1
30,36.0,1
30,38.0,2
30,39.0,3
30,42.0,2
30,43.0,3
30,44.0,3
30,45.0,2
30,47.0,2
30,48.0,2
30,49.0,2
30,50.0,1
30,52.0,1
30,53.0,1
31,33.0,1
31,34.0,1
31,35.0,2
31,36.0,1
31,38.0,1
31,39.0,1
31,41.0,2
31,43.0,2
31,45.0,1
31,46.0,2
31,47.0,2
31,49.0,1
31,50.0,1
31,51.0,2
31,52.0,3
31,55.0,1
31,58.0,1
32,36.0,1
32,37.0,1
32,38.0,2
32,39.0,2
32,40.0,1
32,41.0,5
32,43.0,3
32,44.0,2
32,46.0,2
32,47.0,1
32,48.0,1
32,49.0,1
32,50.0,2
32,53.0,1
33,37.0,1
33,38.0,3
33,39.0,2
33,40.0,3
33,41.0,3
33,42.0,2
33,43.0,1
33,45.0,1
33,46.0,1
33,47.0,2
33,49.0,2
33,50.0,1
33,51.0,1
33,53.0,1
33,56.0,1
34,30.0,1
34,33.0,1
34,37.0,1
34,38.0,1
34,39.0,1
34,40.0,2
34,41.0,1
34,42.0,3
34,43.0,2
34,44.0,2
34,46.0,1
34,47.0,1
34,48.0,1
34,49.0,2
34,50.0,1
34,52.0,2
34,56.0,1
34,59.0,1
35,30.0,1
35,37.0,1
35,38.0,4
35,39.0,1
35,40.0,1
35,42.0,2
35,43.0,2
35,45.0,5
35,46.0,1
35,47.0,2
35,48.0,2
35,50.0,1
35,52.0,1
35,57.0,1
36,38.0,1
36,39.0,1
36,41.0,1
36,42.0,1
36,44.0,1
36,45.0,3
36,46.0,3
36,47.0,3
36,48.0,2
36,50.0,2
36,51.0,4
36,55.0,1
36,57.0,2
37,37.0,1
37,40.0,1
37,41.0,2
37,42.0,1
37,44.0,1
37,46.0,3
37,47.0,2
37,48.0,2
37,49.0,1
37,50.0,1
37,51.0,2
37,52.0,2
37,53.0,2
37,54.0,2
37,55.0,2
38,30.0,1
38,38.0,1
38,40.0,2
38,44.0,2
38,45.0,3
38,46.0,1
38,48.0,3
38,49.0,1
38,50.0,4
38,52.0,2
38,55.0,1
38,56.0,3
38,58.0,1
39,35.0,1
39,37.0,3
39,41.0,4
39,42.0,1
39,43.0,1
39,44.0,3
39,46.0,1
39,47.0,5
39,49.0,2
39,51.0,1
39,53.0,2
39,55.0,1
40,29.0,1
40,33.0,1
40,39.0,1
40,40.0,1
40,41.0,1
40,43.0,1
40,44.0,3
40,45.0,2
40,46.0,1
40,47.0,2
40,48.0,1
40,49.0,2
40,50.0,3
40,51.0,2
40,56.0,2
40,59.0,1
41,41.0,1
41,42.0,2
41,43.0,3
41,44.0,2
41,45.0,2
41,46.0,1
41,47.0,4
41,48.0,1
41,49.0,2
41,50.0,2
41,51.0,2
