gen,score,count
0,19.0,1
0,21.0,2
0,22.0,1
0,25.0,1
0,26.0,1
0,27.0,1
0,29.0,2
0,30.0,3
0,31.0,1
0,33.0,2
0,34.0,1
0,35.0,4
0,36.0,1
0,37.0,1
0,38.0,1
0,40.0,1
0,44.0,1
1,11.0,1
1,14.0,1
1,19.0,1
1,21.0,1
1,22.0,1
1,23.0,3
1,24.0,1
1,25.0,2
1,27.0,2
1,28.0,2
1,29.0,2
1,32.0,1
1,36.0,2
1,37.0,1
1,38.0,1
1,41.0,1
1,46.0,2
2,16.0,1
2,18.0,1
2,23.0,2
2,24.0,1
2,26.0,1
2,27.0,1
2,28.0,1
2,29.0,1
2,30.0,1
2,31.0,1
2,32.0,1
2,33.0,2
2,34.0,2
2,35.0,3
2,39.0,1
2,40.0,3
2,41.0,1
2,43.0,1
3,17.0,1
3,19.0,1
3,20.0,2
3,23.0,1
3,24.0,1
3,25.0,1
3,27.0,2
3,28.0,1
3,29.0,1
3,30.0,1
3,31.0,2
3,32.0,1
3,34.0,4
3,35.0,1
3,36.0,1
3,37.0,1
3,38.0,1
3,41.0,1
3,54.0,1
4,21.0,1
4,23.0,1
4,26.0,1
4,28.0,2
4,31.0,2
4,33.0,2
4,34.0,1
4,35.0,2
4,36.0,1
4,38.0,7
4,39.0,3
4,40.0,1
4,46.0,1
5,20.0,1
5,21.0,1
5,24.0,1
5,25.0,1
5,26.0,2
5,28.0,1
5,30.0,1
5,31.0,4
5,34.0,2
5,35.0,2
5,36.0,4
5,37.0,1
5,39.0,2
5,42.0,1
5,43.0,1
6,11.0,1
6,19.0,1
6,20.0,1
6,23.0,1
6,26.0,1
6,27.0,1
6,28.0,1
6,29.0,1
6,30.0,1
6,32.0,1
6,33.0,1
6,34.0,1
6,35.0,1
6,36.0,3
6,37.0,1
6,38.0,1
6,39.0,2
6,40.0,1
6,41.0,2
6,43.0,1
6,46.0,1
7,21.0,1
7,24.0,1
7,26.0,1
7,27.0,1
7,29.0,1
7,31.0,1
7,33.0,1
7,34.0,2
7,35.0,2
7,36.0,2
7,38.0,2
7,40.0,2
7,42.0,1
7,43.0,1
7,44.0,2
7,47.0,1
7,48.0,3
8,15.0,1
8,29.0,1
8,31.0,1
8,32.0,2
8,35.0,3
8,36.0,3
8,37.0,1
8,39.0,1
8,40.0,1
8,41.0,3
8,42.0,2
8,43.0,3
8,44.0,1
8,46.0,1
8,48.0,1
9,20.0,1
9,25.0,1
9,29.0,1
9,30.0,2
9,34.0,1
9,35.0,1
9,38.0,3
9,39.0,1
9,41.0,2
9,42.0,2
9,43.0,3
9,44.0,1
9,46.0,1
9,47.0,1
9,48.0,1
9,50.0,1
9,52.0,1
9,54.0,1
10,23.0,1
10,26.0,1
10,32.0,1
10,33.0,1
10,34.0,1
10,35.0,2
10,36.0,1
10,37.0,1
10,38.0,1
10,39.0,2
10,40.0,3
10,41.0,1
10,42.0,2
10,43.0,2
10,44.0,1
10,46.0,1
10,47.0,2
10,52.0,1
11,27.0,1
11,28.0,1
11,30.0,1
11,31.0,1
11,33.0,1
