gen,score,count
0,19.0,2
0,20.0,1
0,22.0,2
0,23.0,1
0,24.0,1
0,25.0,2
0,27.0,2
0,29.0,4
0,32.0,2
0,34.0,3
0,35.0,2
0,40.0,1
0,43.0,2
1,13.0,1
1,17.0,1
1,21.0,1
1,22.0,2
1,23.0,3
1,24.0,3
1,28.0,3
1,30.0,1
1,31.0,1
1,33.0,1
1,34.0,1
1,35.0,2
1,36.0,1
1,37.0,1
1,39.0,1
1,40.0,1
1,43.0,1
2,18.0,1
2,20.0,1
2,22.0,2
2,23.0,1
2,25.0,2
2,28.0,4
2,29.0,2
2,30.0,1
2,31.0,3
2,32.0,1
2,33.0,1
2,34.0,1
2,36.0,1
2,39.0,2
2,40.0,1
2,43.0,1
3,14.0,1
3,20.0,1
3,22.0,2
3,23.0,2
3,24.0,2
3,26.0,2
3,27.0,1
3,28.0,3
3,29.0,1
3,30.0,2
3,32.0,1
3,34.0,1
3,36.0,3
3,38.0,2
3,43.0,1
4,22.0,1
4,24.0,1
4,25.0,2
4,26.0,1
4,29.0,1
4,30.0,1
4,32.0,3
4,33.0,3
4,34.0,1
4,35.0,3
4,36.0,1
4,37.0,3
4,38.0,1
4,41.0,1
4,45.0,2
5,28.0,3
5,29.0,1
5,30.0,2
5,31.0,1
5,32.0,1
5,33.0,2
5,34.0,2
5,35.0,4
5,36.0,1
5,38.0,2
5,39.0,2
5,40.0,1
5,42.0,1
5,43.0,1
5,48.0,1
6,17.0,1
6,21.0,1
6,22.0,1
6,25.0,1
6,26.0,1
6,27.0,1
6,30.0,1
6,31.0,2
6,32.0,3
6,33.0,2
6,34.0,2
6,35.0,1
6,36.0,1
6,37.0,3
6,38.0,1
6,40.0,1
6,42.0,1
6,44.0,1
7,26.0,3
7,27.0,1
7,28.0,2
7,29.0,1
7,31.0,1
7,32.0,1
7,33.0,1
7,34.0,3
7,35.0,1
7,36.0,1
7,37.0,2
7,39.0,3
7,40.0,1
7,41.0,1
7,42.0,2
7,44.0,1
8,12.0,1
8,17.0,1
8,23.0,1
8,25.0,1
8,26.0,1
8,28.0,2
8,30.0,1
8,31.0,1
8,32.0,5
8,33.0,2
8,34.0,1
8,35.0,1
8,36.0,1
8,38.0,1
8,39.0,2
8,42.0,1
8,43.0,1
8,47.0,1
9,19.0,1
9,22.0,1
9,29.0,4
9,30.0,1
9,31.0,1
9,32.0,2
9,33.0,1
9,35.0,3
9,37.0,6
9,39.0,2
9,40.0,1
9,42.0,1
9,44.0,1
10,24.0,1
10,26.0,1
10,27.0,3
10,28.0,1
10,29.0,3
10,30.0,1
10,32.0,1
10,33.0,1
10,34.0,3
10,35.0,1
10,36.0,2
10,38.0,1
10,39.0,2
10,40.0,1
10,41.0,1
10,42.0,1
10,44.0,1
11,18.0,1
11,21.0,2
11,25.0,2
11,28.0,2
11,31.0,1
11,34.0,2
11,35.0,3
11,36.0,4
11,37.0,2
11,40.0,2
11,42.0,1
11,43.0,2
11,47.0,1
12,27.0,1
12,29.0,2
12,33.0,1
12,34.0,1
12,35.0,1
12,36.0,3
12,37.0,1
12,38.0,1
12,39.0,2
12,41.0,1
12,42.0,3
12,43.0,2
12,44.0,2
12,47.0,3
12,48.0,1
13,24.0,2
13,25.0,1
13,28.0,1
13,30.0,2
13,32.0,1
13,33.0,3
13,34.0,1
13,35.0,1
13,36.0,2
13,37.0,3
13,38.0,1
13,39.0,2
13,40.0,1
13,43.0,1
13,46.0,1
13,50.0,2
14,22.0,1
14,26.0,1
14,27.0,2
14,29.0,1
14,30.0,2
14,32.0,1
14,33.0,3
14,35.0,2
14,36.0,3
14,37.0,2
14,38.0,2
14,41.0,1
14,42.0,2
14,44.0,1
14,46.0,1
15,22.0,1
15,26.0,1
15,27.0,2
15,29.0,2
15,32.0,4
15,34.0,1
15,35.0,1
15,36.0,4
15,41.0,2
15,43.0,1
15,44.0,1
15,47.0,1
15,48.0,2
15,51.0,2
16,29.0,1
16,30.0,1
16,31.0,2
16,33.0,1
16,34.0,2
16,35.0,2
16,36.0,5
16,39.0,1
16,40.0,1
16,41.0,3
16,42.0,1
16,43.0,2
16,44.0,2
16,46.0,1
17,27.0,1
17,29.0,1
17,34.0,1
17,35.0,3
17,36.0,1
17,37.0,2
17,39.0,4
17,40.0,1
17,41.0,2
17,42.0,1
17,43.0,1
17,44.0,1
17,45.0,1
17,47.0,1
17,48.0,2
17,52.0,1
17,56.0,1
18,27.0,1
18,28.0,1
18,29.0,1
18,30.0,1
18,33.0,1
18,35.0,1
18,36.0,1
18,37.0,2
18,38.0,1
18,42.0,1
18,43.0,1
18,45.0,2
18,46.0,4
18,47.0,2
18,48.0,1
18,49.0,1
18,54.0,1
18,55.0,2
19,28.0,1
19,29.0,2
19,30.0,1
19,32.0,1
19,33.0,1
19,35.0,2
19,36.0,1
19,38.0,1
19,40.0,1
19,42.0,2
19,44.0,4
19,46.0,1
19,47.0,3
19,48.0,1
19,49.0,2
19,53.0,1
20,29.0,1
20,32.0,1
20,33.0,1
20,34.0,1
20,35.0,2
20,36.0,1
20,37.0,2
20,38.0,3
20,39.0,2
20,40.0,1
20,41.0,4
20,42.0,1
20,46.0,1
20,47.0,1
20,49.0,1
20,54.0,1
20,58.0,1
21,31.0,1
21,32.0,2
21,34.0,1
21,35.0,1
21,36.0,1
21,39.0,1
21,40.0,1
21,42.0,2
21,45.0,2
21,46.0,2
21,47.0,1
21,48.0,4
21,49.0,2
21,52.0,1
21,53.0,1
21,56.0,1
21,59.0,1
22,34.0,1
22,37.0,1
22,39.0,2
22,40.0,1
22,41.0,2
22,42.0,1
22,43.0,2
22,46.0,1
22,47.0,2
22,49.0,2
22,50.0,3
22,51.0,3
22,52.0,2
22,54.0,1
22,65.0,1
23,35.0,1
23,36.0,2
23,37.0,1
23,38.0,1
23,39.0,3
23,40.0,1
23,41.0,1
23,42.0,2
23,43.0,1
23,44.0,1
23,46.0,1
23,47.0,2
23,48.0,1
23,49.0,1
23,50.0,3
23,51.0,1
23,56.0,2
24,34.0,1
24,35.0,1
24,36.0,1
24,38.0,1
24,40.0,1
24,41.0,1
24,42.0,1
24,43.0,1
24,44.0,1
24,45.0,3
24,46.0,2
24,47.0,1
24,48.0,2
24,50.0,2
24,52.0,2
24,55.0,1
24,57.0,1
24,61.0,1
24,62.0,1
25,33.0,2
25,34.0,2
25,36.0,1
25,39.0,1
25,41.0,2
25,43.0,2
25,45.0,1
25,46.0,1
25,47.0,2
25,49.0,2
25,51.0,2
25,53.0,1
25,54.0,1
25,55.0,1
25,57.0,2
25,58.0,1
25,65.0,1
26,36.0,1
26,37.0,2
26,38.0,1
26,41.0,3
26,42.0,1
26,44.0,1
26,45.0,1
26,47.0,1
26,48.0,4
26,49.0,4
26,50.0,1
26,52.0,3
26,54.0,1
26,55.0,1
27,36.0,1
27,38.0,1
27,39.0,1
27,44.0,2
27,45.0,2
27,46.0,1
27,47.0,2
27,48.0,2
27,50.0,1
27,51.0,1
27,52.0,1
27,53.0,2
27,54.0,3
27,55.0,1
27,58.0,2
27,59.0,1
27,61.0,1
28,38.0,1
28,41.0,1
28,42.0,1
28,43.0,4
28,45.0,2
28,46.0,2
28,47.0,1
28,48.0,1
28,49.0,1
28,51.0,1
28,52.0,2
28,53.0,2
28,54.0,1
28,55.0,1
28,56.0,1
28,58.0,2
28,59.0,1
29,39.0,1
29,40.0,1
29,41.0,3
29,42.0,2
29,43.0,3
