gen,score,count
0,9.0,1
0,15.0,1
0,16.0,1
0,20.0,1
0,21.0,1
0,22.0,1
0,23.0,1
0,25.0,1
0,26.0,2
0,28.0,4
0,31.0,3
0,32.0,1
0,33.0,1
0,34.0,1
0,37.0,4
0,40.0,1
1,19.0,1
1,24.0,1
1,25.0,1
1,26.0,1
1,28.0,1
1,29.0,1
1,30.0,1
1,31.0,2
1,32.0,4
1,34.0,1
1,35.0,1
1,36.0,1
1,38.0,2
1,39.0,2
1,40.0,2
1,41.0,1
1,43.0,1
1,44.0,1
2,10.0,1
2,20.0,2
2,21.0,1
2,22.0,2
2,25.0,2
2,26.0,2
2,27.0,3
2,28.0,1
2,30.0,1
2,32.0,3
2,34.0,4
2,39.0,1
2,40.0,1
2,46.0,1
3,17.0,1
3,19.0,1
3,20.0,1
3,22.0,1
3,24.0,2
3,25.0,2
3,26.0,1
3,27.0,1
3,30.0,1
3,31.0,1
3,32.0,2
3,33.0,3
3,34.0,1
3,35.0,2
3,36.0,1
3,38.0,1
3,41.0,1
3,42.0,1
3,47.0,1
4,19.0,1
4,21.0,1
4,22.0,2
4,25.0,1
4,26.0,1
4,27.0,1
4,29.0,4
4,30.0,3
4,31.0,3
4,32.0,2
4,33.0,1
4,34.0,2
4,41.0,1
4,44.0,1
4,46.0,1
5,17.0,1
5,19.0,1
5,22.0,1
5,24.0,1
5,26.0,3
5,28.0,3
5,29.0,3
5,30.0,1
5,32.0,3
5,33.0,1
5,34.0,3
5,35.0,1
5,42.0,1
5,44.0,2
6,18.0,1
6,20.0,1
6,21.0,1
6,23.0,2
6,25.0,1
6,26.0,1
6,27.0,1
6,29.0,1
6,30.0,1
6,31.0,2
6,32.0,1
6,33.0,1
6,34.0,1
6,35.0,1
6,36.0,1
6,37.0,1
6,38.0,1
6,39.0,1
6,41.0,2
6,44.0,1
6,47.0,1
6,48.0,1
7,22.0,1
7,23.0,1
7,24.0,2
7,26.0,1
7,27.0,2
7,29.0,1
7,31.0,2
7,33.0,1
7,34.0,3
7,36.0,1
7,37.0,3
7,38.0,1
7,40.0,1
7,42.0,2
7,44.0,2
7,56.0,1
8,20.0,1
8,24.0,1
8,29.0,1
8,30.0,1
8,31.0,1
8,32.0,2
8,34.0,3
8,35.0,4
8,37.0,2
8,39.0,1
8,40.0,1
8,41.0,1
8,42.0,1
8,43.0,3
8,44.0,2
9,19.0,1
9,25.0,1
9,27.0,2
9,28.0,1
9,29.0,1
9,32.0,2
9,34.0,4
9,35.0,1
9,37.0,1
9,38.0,1
9,39.0,1
9,41.0,2
9,42.0,1
9,45.0,1
9,47.0,2
9,49.0,1
9,50.0,1
9,58.0,1
10,16.0,1
10,19.0,1
10,24.0,1
