0,32.0
0,24.0
0,34.0
0,33.0
0,37.0
0,30.0
0,36.0
0,33.0
0,36.0
0,25.0
0,37.0
0,32.0
0,23.0
0,24.0
0,23.0
0,20.0
0,27.0
0,29.0
0,31.0
0,35.0
0,25.0
0,13.0
0,33.0
0,22.0
0,23.0
1,34.0
1,46.0
1,36.0
1,27.0
1,26.0
1,35.0
1,34.0
1,38.0
1,30.0
1,30.0
1,28.0
1,31.0
1,35.0
1,38.0
1,32.0
1,29.0
1,30.0
1,29.0
1,31.0
1,28.0
1,30.0
1,36.0
1,31.0
1,21.0
1,33.0
2,36.0
2,34.0
2,38.0
2,24.0
2,26.0
2,32.0
2,27.0
2,24.0
2,40.0
2,23.0
2,25.0
2,28.0
2,18.0
2,23.0
2,22.0
2,41.0
2,38.0
2,28.0
2,29.0
2,24.0
2,29.0
2,47.0
2,18.0
2,26.0
2,21.0
3,25.0
3,40.0
3,32.0
3,38.0
3,23.0
3,36.0
3,30.0
3,13.0
3,30.0
3,45.0
3,36.0
3,29.0
3,22.0
3,31.0
3,30.0
3,34.0
3,31.0
3,36.0
3,28.0
3,28.0
3,23.0
3,27.0
3,31.0
3,35.0
3,20.0
4,24.0
4,43.0
4,31.0
4,27.0
4,36.0
4,40.0
4,38.0
4,30.0
4,28.0
4,26.0
4,28.0
4,30.0
4,46.0
4,34.0
4,33.0
4,35.0
4,41.0
4,31.0
4,27.0
4,42.0
4,25.0
4,44.0
4,45.0
4,24.0
4,30.0
5,38.0
5,28.0
5,44.0
5,37.0
5,36.0
5,49.0
5,28.0
5,36.0
5,29.0
5,33.0
5,32.0
5,29.0
5,33.0
5,34.0
5,34.0
5,26.0
5,40.0
5,34.0
5,26.0
5,41.0
5,32.0
5,29.0
5,41.0
5,32.0
5,41.0
6,51.0
6,37.0
6,36.0
6,27.0
6,31.0
6,38.0
6,31.0
6,34.0
6,34.0
6,25.0
6,34.0
6,31.0
6,35.0
6,31.0
6,34.0
6,30.0
6,35.0
6,24.0
6,38.0
6,29.0
6,32.0
6,26.0
6,30.0
6,32.0
6,34.0
7,27.0
7,34.0
7,43.0
7,30.0
7,43.0
7,29.0
7,55.0
7,38.0
7,39.0
7,35.0
7,27.0
7,37.0
7,34.0
7,32.0
7,33.0
7,38.0
7,30.0
7,35.0
7,37.0
7,29.0
7,50.0
7,31.0
7,36.0
7,40.0
7,42.0
8,34.0
8,37.0
8,40.0
8,31.0
8,33.0
8,31.0
8,36.0
8,34.0
8,32.0
8,47.0
8,44.0
8,38.0
8,28.0
8,35.0
8,43.0
8,27.0
8,30.0
8,39.0
8,31.0
8,45.0
8,33.0
8,27.0
8,40.0
8,27.0
8,43.0
9,48.0
9,27.0
9,27.0
9,35.0
9,37.0
9,37.0
9,43.0
9,44.0
9,37.0
9,32.0
9,31.0
9,31.0
9,33.0
9,35.0
9,42.0
9,37.0
9,19.0
9,33.0
9,52.0
9,31.0
9,34.0
9,46.0
9,38.0
9,43.0
9,24.0
10,36.0
10,37.0
10,32.0
10,35.0
10,32.0
10,26.0
10,31.0
10,38.0
10,40.0
10,36.0
10,40.0
10,30.0
10,26.0
10,31.0
10,31.0
10,28.0
10,43.0
10,37.0
10,63.0
10,28.0
10,31.0
10,36.0
10,31.0
10,29.0
10,28.0
11,38.0
11,41.0
11,34.0
11,33.0
11,21.0
11,43.0
11,41.0
11,41.0
11,40.0
11,31.0
11,33.0
11,39.0
11,37.0
11,42.0
11,42.0
11,31.0
11,40.0
11,31.0
11,37.0
11,41.0
11,39.0
11,29.0
11,49.0
11,40.0
11,36.0
12,35.0
12,36.0
12,44.0
12,38.0
12,45.0
12,37.0
12,33.0
12,44.0
12,26.0
12,36.0
12,48.0
12,38.0
12,39.0
12,38.0
12,34.0
12,33.0
12,31.0
12,36.0
12,30.0
12,45.0
12,43.0
12,36.0
12,44.0
12,28.0
12,40.0
13,45.0
13,39.0
13,34.0
13,39.0
13,35.0
13,36.0
13,46.0
13,33.0
13,38.0
13,27.0
13,28.0
13,42.0
13,43.0
13,35.0
13,38.0
13,44.0
13,38.0
13,29.0
13,39.0
13,48.0
13,42.0
13,34.0
13,32.0
13,46.0
13,35.0
14,33.0
14,32.0
14,43.0
14,37.0
14,44.0
14,39.0
14,35.0
14,36.0
14,36.0
14,34.0
14,42.0
14,31.0
14,24.0
14,30.0
14,26.0
14,51.0
14,32.0
14,41.0
14,34.0
14,34.0
14,30.0
14,32.0
14,50.0
14,27.0
14,37.0
15,41.0
15,36.0
15,39.0
15,35.0
15,30.0
15,36.0
15,47.0
15,33.0
15,38.0
15,48.0
15,47.0
15,31.0
15,28.0
15,32.0
15,41.0
15,44.0
15,38.0
15,29.0
15,39.0
15,34.0
15,44.0
15,35.0
15,29.0
15,32.0
15,45.0
16,50.0
16,42.0
16,41.0
16,34.0
16,37.0
16,38.0
16,30.0
16,41.0
16,37.0
16,38.0
16,35.0
16,47.0
16,39.0
16,42.0
16,35.0
16,36.0
16,31.0
16,38.0
16,29.0
16,31.0
16,30.0
16,31.0
16,32.0
16,42.0
16,28.0
17,39.0
17,40.0
17,33.0
17,32.0
17,33.0
17,36.0
17,42.0
17,35.0
17,45.0
17,48.0
17,33.0
17,32.0
17,48.0
17,38.0
17,38.0
17,25.0
17,26.0
17,48.0
17,23.0
17,36.0
17,36.0
17,37.0
17,31.0
17,31.0
17,42.0
18,41.0
18,38.0
18,28.0
18,33.0
18,45.0
18,41.0
18,38.0
18,38.0
18,33.0
18,34.0
18,42.0
18,27.0
18,39.0
18,28.0
18,50.0
18,38.0
18,36.0
18,34.0
18,38.0
18,38.0
18,31.0
18,46.0
18,44.0
18,45.0
18,39.0
19,38.0
19,39.0
19,43.0
19,37.0
19,49.0
19,48.0
19,42.0
19,41.0
19,36.0
19,36.0
19,40.0
19,37.0
19,32.0
19,43.0
19,40.0
19,34.0
19,42.0
19,32.0
19,40.0
19,41.0
19,34.0
19,28.0
19,35.0
19,40.0
19,32.0
20,37.0
20,44.0
20,44.0
20,48.0
20,39.0
20,30.0
20,49.0
20,36.0
20,32.0
20,51.0
20,35.0
20,50.0
20,37.0
20,36.0
20,43.0
20,37.0
20,37.0
20,40.0
20,39.0
20,34.0
20,41.0
20,35.0
20,40.0
20,38.0
20,36.0
21,42.0
21,37.0
21,43.0
21,48.0
21,46.0
21,28.0
21,31.0
21,26.0
21,50.0
21,26.0
21,36.0
21,35.0
21,39.0
21,48.0
21,44.0
21,38.0
21,35.0
21,46.0
21,39.0
21,47.0
21,40.0
21,32.0
21,41.0
21,33.0
21,36.0
22,45.0
22,42.0
22,41.0
22,51.0
22,31.0
22,37.0
22,41.0
22,39.0
22,44.0
22,46.0
22,28.0
22,44.0
22,44.0
22,26.0
22,38.0
22,40.0
22,42.0
22,43.0
22,34.0
22,44.0
22,40.0
22,35.0
22,41.0
22,43.0
22,40.0
23,41.0
23,43.0
23,33.0
23,33.0
23,44.0
23,44.0
23,45.0
23,40.0
23,45.0
23,42.0
23,30.0
23,46.0
23,31.0
23,42.0
23,42.0
23,33.0
23,46.0
23,39.0
23,39.0
23,47.0
23,46.0
23,37.0
23,46.0
23,35.0
23,47.0
24,43.0
24,38.0
24,48.0
24,43.0
24,44.0
24,34.0
24,42.0
