0,31.0
0,39.0
0,38.0
0,34.0
0,35.0
0,39.0
0,21.0
0,20.0
0,20.0
0,17.0
0,43.0
0,21.0
0,31.0
0,33.0
0,35.0
0,21.0
0,26.0
0,30.0
0,31.0
0,28.0
0,24.0
0,17.0
0,29.0
0,32.0
0,22.0
1,26.0
1,35.0
1,23.0
1,15.0
1,24.0
1,36.0
1,32.0
1,30.0
1,26.0
1,32.0
1,34.0
1,27.0
1,37.0
1,39.0
1,27.0
1,43.0
1,41.0
1,36.0
1,38.0
1,23.0
1,29.0
1,23.0
1,28.0
1,30.0
1,35.0
2,39.0
2,28.0
2,42.0
2,41.0
2,41.0
2,31.0
2,39.0
2,18.0
2,27.0
2,40.0
2,37.0
2,23.0
2,23.0
2,27.0
2,33.0
2,29.0
2,34.0
2,37.0
2,30.0
2,34.0
2,28.0
2,25.0
2,29.0
2,18.0
2,38.0
3,39.0
3,31.0
3,30.0
3,16.0
3,23.0
3,39.0
3,39.0
3,40.0
3,25.0
3,28.0
3,25.0
3,34.0
3,31.0
3,27.0
3,31.0
3,24.0
3,39.0
3,25.0
3,24.0
3,31.0
3,25.0
3,35.0
3,36.0
3,34.0
3,45.0
4,32.0
4,30.0
4,28.0
4,31.0
4,37.0
4,41.0
4,25.0
4,28.0
4,31.0
4,48.0
4,31.0
4,35.0
4,31.0
4,43.0
4,38.0
4,24.0
4,36.0
4,13.0
4,33.0
4,28.0
4,19.0
4,39.0
4,32.0
4,29.0
4,35.0
5,43.0
5,30.0
5,24.0
5,40.0
5,37.0
5,33.0
5,36.0
5,32.0
5,24.0
5,46.0
5,46.0
5,42.0
5,40.0
5,43.0
5,34.0
5,43.0
5,35.0
5,37.0
5,31.0
5,29.0
5,19.0
5,36.0
5,37.0
5,37.0
5,39.0
6,42.0
6,45.0
6,38.0
6,35.0
6,41.0
6,38.0
6,33.0
6,44.0
6,35.0
6,38.0
6,30.0
6,47.0
6,45.0
6,32.0
6,43.0
6,39.0
6,47.0
6,41.0
6,24.0
6,39.0
6,35.0
6,42.0
6,31.0
6,20.0
6,38.0
7,27.0
7,35.0
7,39.0
7,33.0
7,37.0
7,29.0
7,48.0
7,27.0
7,32.0
7,36.0
7,44.0
7,54.0
7,31.0
7,25.0
7,30.0
7,37.0
7,30.0
7,31.0
7,44.0
7,33.0
7,39.0
7,33.0
7,35.0
7,42.0
7,35.0
8,40.0
8,20.0
8,39.0
8,31.0
8,36.0
8,40.0
8,43.0
8,34.0
8,41.0
8,34.0
8,39.0
8,35.0
8,37.0
8,28.0
8,34.0
8,37.0
8,37.0
8,30.0
8,28.0
